index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
246,,1.0,ANTH036,I would never suggest to anyone that they take a class with Professor Eickelman. He's a poor professor who thinks far too highly of himself. His lectures were the worst part of my Dartmouth experience.,False,2013-05-25 00:41:14,4.0,,1.0,False,False,1.0,,1.0,0,0,,1111590
247,,1.0,ANTHX,No Comments,False,2008-04-05 22:47:32,5.0,,1.0,False,False,1.0,,1.0,0,0,,1111590
248,,1.0,ANTH33,"Amen brother...not just an aweful professor, but an obnoxious human being. KICK HIM OUT RIGHT NOW!!!",False,2008-04-05 16:24:12,5.0,,1.0,False,False,1.0,,1.0,0,0,,1111590
249,,1.0,ANTHX,"The most pompous, arrogant SOB on the face of the planet. Treats students like****. Eickelman should be fired and tried for crimes against humanity!",False,2008-03-18 22:37:02,5.0,,1.0,False,False,1.0,,1.0,0,0,,1111590
250,,2.0,ENGS23,He is so hard and his book is not good at all.,False,2013-03-07 11:18:33,5.0,,4.0,False,False,3.0,,5.0,0,1,,1169018
251,,4.0,ENGS47,I struggled so hard in this class but Prof. Hansen was always there to help me/my partner out. He's really nice (very sweet) and really cares about doing the best for his students.,False,2012-02-19 11:00:58,4.0,,5.0,False,False,5.0,,3.0,0,0,,1169018
252,,4.0,ENGS92,I have the highest regards and respect for Professor Hansen. He wrote the classroom text and teaches with the highest degrees of ethics and attention to detail.,False,2010-03-10 01:10:08,3.0,,5.0,False,False,5.0,,4.0,0,0,,1169018
253,,4.0,ENGS23,No Comments,False,2008-08-22 11:08:39,5.0,,5.0,False,False,5.0,,5.0,0,0,,1169018
254,,5.0,CHEM52,"One of my favorite professors, hands down",False,2019-03-21 05:29:59,4.0,,5.0,True,False,5.0,Respected--Amazing lectures--Caring,5.0,0,0,1.0,1507530
255,,5.0,CHEM058,Gribble's the man,False,2012-08-03 02:43:36,1.0,,5.0,False,False,5.0,,5.0,0,1,,1507530
256,,5.0,CHEM93,Organic chemistry isn't my favorite subject but Professor Gribble is just a fantastic person.  Very knowledgeable and interesting.,False,2012-03-01 11:36:01,3.0,,5.0,False,False,5.0,,1.0,0,1,,1507530
257,,5.0,CHEM51,Great professor! really helpful and nice. made the material really interesting.,False,2010-12-09 09:28:28,4.0,,5.0,False,False,5.0,,1.0,0,4,,1507530
258,non mandatory,5.0,PHYS043,Shes so kind so helpful and so smart!! Helped me understand a lot.,False,2021-11-28 00:55:42,4.0,B+,5.0,True,False,5.0,Gives good feedback--Accessible outside class--Skip class? You won't pass.,5.0,0,0,1.0,1504546
259,mandatory,4.0,PHYS015,"Not a difficult class, but Milan teacher special relativity and quantum mechanics very well. Also teaches to each student.",False,2018-01-09 20:56:27,3.0,A,4.0,True,False,4.0,Gives good feedback--Respected--Participation matters,5.0,0,0,1.0,1504546
260,,4.0,PHYS015,Interesting lectures. Very lenient grader.,False,2012-11-17 17:08:19,3.0,,4.0,False,False,4.0,,2.0,0,0,,1504546
261,,3.0,PHYS3,"Pedantic instructor, difficult to understand how she could be in an Ivy institution.",False,2010-12-03 20:45:49,1.0,,2.0,False,False,3.0,,3.0,1,0,,1504546
262,mandatory,5.0,GEOG42,"In my experience, Fox is one of the best professors at Dartmouth. All of her geography classes are fascinating, and nearly every student majoring in geography has amazing things to say about her. Would recommend to any student who loves an engaging lecturer and is ok with lots of reading",False,2021-04-02 12:59:29,3.0,A,5.0,True,True,5.0,Accessible outside class--Get ready to read--Amazing lectures,0.0,0,0,1.0,1550811
263,mandatory,4.0,GEOG013,"I did not like her teaching style or the way in which she did her lectures, but I will say that she is extremely understanding. One time, I spoke in a paper about me coming to terms with my sexuality, and she had my back all the way, and even sympathized with me! That's how you know she will do anything for her students.",False,2021-03-28 00:44:00,4.0,B,4.0,False,False,4.0,Lots of homework--Caring--Tough grader,0.0,0,0,0.0,1550811
264,mandatory,4.0,GEOG02,"Prof. Fox is an extremely engaging lecturer and is very easy to talk to, though her courses assign an extremely heavy amount of reading and there are significant writing assignments due every week. Definitely not an easy grader. That being said, I loved her class.",False,2020-11-13 13:11:56,4.0,A-,4.0,True,True,4.0,Lots of homework--Clear grading criteria--Amazing lectures,0.0,0,0,1.0,1550811
265,,5.0,GEOGSEAS,Very interesting!  Charming and piqued my interest in the region,False,2012-08-30 16:14:28,2.0,,4.0,False,False,5.0,,2.0,1,0,,1550811
266,Y,5.0,PSYC007,The most helpful teacher/professor I have  ever had for writing.  I have grown so much as a writer through his freshman seminar.  I highly recommend going in to talk with him often as his comments into writing are both insightful and informative.,False,2014-02-11 09:55:12,2.0,,5.0,False,False,5.0,,5.0,0,0,,24789
267,,5.0,PSYCH10,"He really cares about his students and you can tell he is passionate about the subject. I thought his jokes were funny and he tries very hard. Office hours were always helpful and he explains things very well and never makes you feel like you asked a stupid question. Good class, fantastic professor, decent amount of reading, average tests.",False,2012-02-29 22:04:51,2.0,,5.0,False,False,5.0,,5.0,0,0,,24789
268,,5.0,PSYC10,"I really didn't want to take stats, but this guy made it fun.  He may be the best professor I've ever had.  Really cares about his students and his subject.",False,2008-08-18 19:19:40,3.0,,5.0,False,False,5.0,,3.0,1,1,,24789
269,non mandatory,5.0,PHYS14,"Labelle is awesome. I rarely rate my professors, but felt the need to give credit where it was due. He is so enthusiastic, and excited about what he teaches, and does a fantastic job of explaining things.",False,2015-05-20 22:03:37,1.0,,5.0,True,False,5.0,,4.0,0,0,,1173171
270,,5.0,P14,"omg. LaBelle is such a character. By far one of the best physics profs at Dartmouth. If you ever take physics here, make sure he's teaching it!!!!",False,2013-05-27 23:24:51,2.0,,5.0,False,False,5.0,,3.0,0,0,,1173171
271,,5.0,PHYS13,great prof but tests are awful,False,2012-05-03 03:43:28,3.0,,4.0,False,False,5.0,,1.0,0,0,,1173171
272,,3.0,CS10,Lol oh gevorg. Good thing all the notes are online.,False,2013-12-06 19:15:31,1.0,,3.0,False,False,3.0,,3.0,1,2,,1826310
273,Y,1.0,COS186,Seriously he can't explain things well. He expects you to know everything of what he is teaching.,False,2013-08-25 12:48:24,4.0,,1.0,False,False,1.0,,1.0,2,2,,1826310
274,,2.0,COS189,"Can't figure out why a biology course was set in CS department. All your classmates will be from bio dept. Be careful CS dude, if you don't have strong bio background, then don't go for it.",False,2013-07-01 03:11:25,5.0,,1.0,False,False,2.0,,1.0,2,6,,1826310
275,mandatory,1.0,COSC59,Lectures are super fast and not useful.  You end up teaching yourself for the entire course.,False,2022-11-10 22:46:49,5.0,Drop/Withdrawal,1.0,True,False,1.0,Tough grader--Get ready to read--Test heavy,3.0,0,0,,2616884
276,non mandatory,1.0,COSC59,He basically does not teach at all. He just run through his slides and that would take up your time to teach your yourself outside the classroom. His lecture is really terrible and less than half the class can actually understand it. His test look nothing like homework and he made it so difficult. (CSCI 2011),False,2022-10-09 22:38:40,5.0,C+,1.0,True,False,1.0,Tough grader--Lots of homework--Test heavy,3.0,0,0,,2616884
277,non mandatory,1.0,COSC59,"Joosten does not teach. 90% of our lectures are him sharing his screen and just coding in languages that none of us know. Nobody asks questions because everyone is too lost to even know what to ask. The assignments are ridiculous, and he provides almost no guidance whatsoever. Everyone in the class spends 20-30 hours per week doing assignments. Fml",False,2021-08-04 18:17:24,5.0,,1.0,True,True,1.0,Lots of homework,0.0,0,0,0.0,2616884
278,non mandatory,5.0,ENGS130,"This is one of the hardest classes if not the hardest I have ever taken. That being said, I enjoyed every second of it and felt like I'd never learned this much in a short span of time in my life. His lectures are dense and pre-printed. You have to ask questions as they come up to keep up with the pace of the class. 100% go to office hours",False,2024-01-13 21:10:32,4.0,A+,5.0,True,False,5.0,Inspirational--Lots of homework--Lecture heavy,3.0,0,0,1.0,29928
279,,1.0,ENGS130,"Good person, fun class, beware of the time commitment",False,2011-12-13 23:14:22,4.0,,3.0,False,False,2.0,,2.0,0,0,,29928
280,,3.0,MATERIALS,Professor Schulson knowns his material but is one of the worst professor I have ever encountered.  Feel free to ask around as to whether or not to take his class...I'm sure most students will agree not to.,False,2005-06-16 10:41:22,3.0,,1.0,False,False,2.0,,,0,0,,29928
281,mandatory,1.0,ITAL03,"Awful, awful professor. Not accommodating, micromanaging (looks at students dates and downloads of texts), and just completely unfair. Picks on students and doesn't really want to help anyone succeed.",False,2022-08-08 14:47:15,5.0,Rather not say,1.0,True,True,1.0,Tough grader--Graded by few things,3.0,0,0,,1879648
282,,5.0,ITAL03,Best professor I've ever had.  Learning from her is a must.,False,2014-11-17 16:30:41,2.0,,5.0,True,False,5.0,,4.0,0,1,,1879648
283,Y,5.0,ITAL001,"Best professor I have had at Dartmouth.  Extremely helpful and not too difficult a grader; however, the grades are not the most important part because you learn so much in her class.  She is very engaging and makes a 9L so enjoyable.",False,2014-02-11 09:52:34,2.0,Not_Sure_Yet,5.0,False,False,5.0,,4.0,0,1,,1879648
284,,3.0,ENGL51,"Very condescending, talked down to students a lot. Really smart woman, but was not a great professor. ",False,2015-04-19 23:01:15,4.0,A+,1.0,True,False,2.0,,4.0,0,1,,691635
285,,5.0,ENG675,"One of the best professors I've had.  Clear, informative, interesting, and genuinely cares about her students.",False,2013-02-03 21:58:08,3.0,,5.0,False,False,5.0,,5.0,1,0,,691635
286,,5.0,WRIT005,Really good professor. Made my writing much better,False,2012-11-17 17:07:05,4.0,,5.0,False,False,5.0,,3.0,1,0,,691635
287,mandatory,5.0,SOCY69,Professor Campbell's classes have great balance between well delivered lectures and facilitated class discussions. Students are evaluated in Socy 69 by 2 take home exams and 1 research project. His grading criteria is clear. Do not expect to get a good grade without doing the readings and spending time on research/writing. Expect to learn a lot!,False,2016-07-01 18:23:11,4.0,A-,5.0,True,False,5.0,,0.0,0,0,1.0,698787
288,mandatory,5.0,SOCY1,"Lots of reading (a book a week or so), but Campbell chooses books that are actually interesting and relevant to the material. Campbell's a really good lecturer, but make sure you either (1) go to class or (2) have a friend who takes really good notes, because otherwise you won't have any way of getting the material. ",False,2014-11-13 11:39:19,3.0,,3.0,True,False,4.0,,4.0,0,0,,698787
289,,5.0,SOCY1,No Comments,False,2005-10-26 22:49:05,5.0,,2.0,False,False,4.0,,,0,0,,698787
290,mandatory,1.0,COSC50,"Such a bad professor. Do not take it with him. Arrogant, cold, and cannot teach.",False,2016-07-18 16:52:18,5.0,,1.0,True,False,1.0,,0.0,0,1,0.0,597700
291,,3.0,CS37,"Took CS37 and CS78 from him.  The median grade on the exams for CS37 was something like a 50, so that should tell you a lot.  Did not do a great job actually teaching us the material",False,2013-05-23 13:05:44,5.0,,2.0,False,False,3.0,,4.0,0,1,,597700
292,,5.0,COSC78,Best CS class offered.  Finally a class where you don't spend 3/4 of it proving O(n) for something and only 1/4 learning real stuff that you might use!  Take this class.  You won't regret it.,False,2005-04-14 15:57:39,2.0,,5.0,False,False,5.0,,,0,0,,597700
293,mandatory,5.0,WRIT5,"Heck high expectations but rewards hard work, even if you are just learning how to be a student at Dartmouth. Best experience I've had to date, in or out of the classroom.",False,2016-11-11 00:28:46,4.0,,5.0,True,False,5.0,Respected--ACCESSIBLE OUTSIDE CLASS--Caring,0.0,0,0,1.0,286676
294,Y,5.0,WRIT5,"She has very high expectations, and will call you out if you're just sliding by in the course. But she also is extremely eager to help students succeed, and her ability to lead class discussions is excellent.",False,2013-10-15 09:30:07,4.0,,5.0,False,False,5.0,,4.0,0,0,,286676
295,,5.0,ARTH52,Best I had at Dartmouth,False,2006-10-10 17:09:01,4.0,,5.0,False,False,5.0,,3.0,1,0,,286676
296,Y,5.0,JAPN10,"Great class, great professor.",False,2014-05-05 12:27:22,3.0,A-,5.0,False,False,5.0,,3.0,0,1,,741911
297,,4.0,JAPAN11,Prof Dorsey is funny and smart. You can tell he cares about the students.,False,2006-11-07 21:27:55,3.0,,5.0,False,False,5.0,,3.0,0,0,,741911
298,,5.0,JAPANESECULTUR,Jim is a great teacher. Incredibly smart and very funny.,False,2006-01-14 12:40:14,4.0,,5.0,False,False,5.0,,,0,0,,741911
299,mandatory,5.0,WRIT005,"I loved Professor Kremers writing class! She always provided reasonable feedback and had clear expectations from the start of the term. Her class greatly improved my writing, and she is such a sweetheart as well. I recommend talking to her outside of class in case you have any questions or concerns because she tries to be as accessible as can be!",False,2021-03-27 07:26:41,3.0,A+,5.0,True,False,5.0,Gives good feedback--Accessible outside class--Caring,0.0,0,0,1.0,1328911
300,mandatory,4.0,MATH007,Pretty solid writing seminar,False,2017-03-26 17:24:38,2.0,A,4.0,True,False,4.0,Clear grading criteria--GRADED BY FEW THINGS--Caring,0.0,0,0,1.0,1328911
301,Y,3.0,WRIT005,Average writing seminar. I think my friends enjoyed some of theirs more.,False,2013-08-23 02:43:27,3.0,B+,3.0,False,False,3.0,,4.0,0,0,,1328911
302,,5.0,ENGL54,"As it was my 2nd course with McCann, I knew what I was getting into, but was still very impressed with the quality and insights provided. The assignments were interesting and supplemented the readings well. I appreciated the insight into different literary contexts and theoretical frameworks. Very thought-provoking and life-changing. TAKE THIS.",False,2016-02-03 18:22:03,3.0,A,4.0,True,False,5.0,,4.0,0,0,,642919
303,,5.0,ENGL23,"Wonderful professor. Lectures are clear and insightful, assignments are reasonable, and reading is manageable (mostly poetry). He does not micromanage you with the papers (length and frequency) or attendance/participation, which I appreciated. Wry sense of humor and really caring. Most importantly, he got me invested in romanticism and poetry!",False,2016-02-03 18:16:45,3.0,A,5.0,True,False,5.0,,4.0,0,0,,642919
304,,4.0,ENG007,"I have no interest in Literature or poetry, but still the classes were interesting and you have to pay attention because you can get called on randomly",False,2013-02-11 15:44:14,2.0,,3.0,False,False,4.0,,2.0,0,1,,642919
305,,5.0,ENGL22,"Doesn't always lecture on the most interesting stuff, but he's knowledgeable and full of energy.",False,2012-02-19 10:55:08,3.0,,4.0,False,False,5.0,,2.0,0,1,,691632
306,,5.0,ENGL15,"Professor Edmondson is wonderful!! He is the best professor: so brilliant, insightful, and genuine. And it is obvious he cares about his students and wants everyone to feel involved and welcome in his class. He is an ideal professor!",False,2007-01-18 20:12:20,4.0,,5.0,False,False,5.0,,5.0,0,1,,691632
307,,4.0,ENGLISH8,"Professor Edmondson is great!! I can come into class on a monday morning just wanting to go home and sleep, and leave feeling invigorated, and excited about literature.  He's young, funny, and very helpful.Take his classes, you won't regret it!",False,2005-11-17 15:49:24,3.0,,5.0,False,False,5.0,,,0,1,,691632
308,,1.0,FYS,"Only prof I ever had who fell asleep in his own seminar class! It was a 6-student First Year seminar with a sexy title: Persia Iran, Images & Reality. It met after lunch. Prof. came in stinking of onions & mustard. After a few introductory words, Garthwaite would launch a discussion & proceed to fall asleep! We green 'shmen knew not what to do :(",False,2014-10-26 02:10:48,1.0,,2.0,True,False,2.0,,1.0,2,0,,1178158
309,,5.0,HIST99,"Great guy, excellent professor.",False,2010-06-23 22:58:54,1.0,,5.0,False,False,5.0,,5.0,0,1,,1178158
310,,5.0,HIST5,"A brilliant expert in Islam, the Arab-Israeli Conflict, and Ancient Persia, Gene Garthwaite is one of the most gifted teachers at Dartmouth.",False,2008-09-11 11:49:24,2.0,,5.0,False,False,5.0,,3.0,0,1,,1178158
311,,4.0,MATH73,Just fantastic.  Easily my favorite professor.,False,2012-03-01 11:30:52,4.0,,4.0,False,False,4.0,,1.0,0,0,,895047
312,,5.0,MATH73,One of the best teachers I've ever had for any subject.,False,2010-05-20 22:29:13,4.0,,5.0,False,False,5.0,,2.0,0,0,,895047
313,,5.0,MATH012,"Brilliant, sublime;",False,2006-09-28 07:29:04,5.0,,5.0,False,False,5.0,,5.0,0,0,,895047
314,,5.0,ENGS21,Awesome professor. Very interesting and fun. Helpful for projects and very easy to talk to. Cares about students and his research is very interesting. One of the great Thayer professors,False,2012-09-13 17:19:53,3.0,,4.0,False,False,5.0,,1.0,0,1,,1169015
315,,1.0,ENGS290,No Comments,False,2009-06-28 02:31:32,1.0,,1.0,False,False,1.0,,1.0,1,0,,1169015
316,,5.0,ENGS21,"Collier rocks!  Forbes sucks!  I can't believe there was only one engineering prof on this site for their article.  Forbes, you officially will never sell me another magazine.  About Collier: enthusiastic, friendly, fun, owns a zamboni so super-cool.",False,2008-08-22 11:03:43,5.0,,5.0,False,False,5.0,,2.0,0,1,,1169015
317,mandatory,5.0,ANTH048,"Prof. Kan is a brilliant professor and scholar. His lectures and interesting material inspired me to get involved in Native American matters. I enjoyed his classes to the fullest, learned greatly through his extensive knowledge and believe it was a true privilege to have him teach me. I highly recommend him to everyone. ",False,2024-02-06 22:01:21,3.0,A-,5.0,True,False,5.0,Get ready to read--Amazing lectures --Inspirational,3.0,0,0,1.0,404252
318,,3.0,ANTH048,"Kan is this cute old guy who wants to be really helpful and loves his subject. He tends to go off on tangents too often, though.",False,2012-02-19 11:12:22,2.0,,5.0,False,False,4.0,,3.0,0,3,,404252
319,,2.0,ANTHRO14,No Comments,False,2004-06-27 21:24:29,3.0,,2.0,False,False,2.0,,,3,0,,404252
320,mandatory,5.0,WRIT23,Boone is legendary. She's a wonderful prof and one you'll always remember! Very impactful person.,False,2017-05-22 13:12:05,4.0,A,5.0,True,False,5.0,,5.0,0,0,1.0,691619
321,,5.0,ENG003,Awesome English Instructor!,False,2016-12-14 14:36:46,5.0,A+,5.0,True,False,5.0,,5.0,0,0,1.0,691619
322,,5.0,WRIT23,She is an amazing professor! I recommend to any and everyone.,False,2013-05-24 12:15:06,5.0,,5.0,False,False,5.0,,1.0,0,0,,691619
323,,5.0,WRIT5,Good professor!,False,2010-09-10 16:22:16,3.0,,5.0,False,False,5.0,,3.0,0,0,,691631
324,,4.0,WRIT5,Best Professor ever! Go Dartmouth!,False,2008-08-19 08:21:04,1.0,,5.0,False,False,5.0,,2.0,0,0,,691631
325,,1.0,WRIT5,No Comments,False,2006-10-03 12:48:56,3.0,,1.0,False,False,1.0,,1.0,0,0,,691631
326,,5.0,JS613,Rebbitzin is a very special and holy Person!,False,2012-06-01 01:24:08,1.0,,5.0,False,False,5.0,,2.0,1,1,,1620628
327,,5.0,JS613,Rebbitzin is someone you should get close to and know how holy she is!,False,2012-06-01 01:22:06,1.0,,5.0,False,False,5.0,,1.0,1,1,,1620628
328,,5.0,JS613,"Best person Ever! S he has the most amazing ""yichus""",False,2012-06-01 01:19:46,1.0,,5.0,False,False,5.0,,5.0,2,1,,1620628
329,mandatory,5.0,CS50,Good teacher and interesting projects,False,2016-01-05 06:48:49,1.0,,5.0,False,False,5.0,,5.0,1,1,,1923223
330,,5.0,CS60,The project is the best I ever had.,False,2015-03-02 23:52:02,1.0,,4.0,True,False,5.0,,1.0,0,1,,1923223
331,mandatory,2.0,CS60,The grade policy was not clear for class participation.,False,2014-10-02 15:59:59,5.0,,1.0,True,False,2.0,,1.0,3,0,,1923223
332,non mandatory,5.0,PSYC023,"Awesome instructor. Super engaging, funny, totally knows her stuff.",False,2017-11-11 18:38:03,3.0,A,5.0,True,False,5.0,Respected--Inspirational--Amazing lectures,5.0,0,0,1.0,1353133
333,non mandatory,5.0,PSYC001,"Really cool research into music, free will, and hypnosis. She hypnotized the whole class once (100 people) and I think I fell in love with her after that.",False,2016-02-10 17:21:14,3.0,A,5.0,True,False,5.0,,5.0,0,1,,1353133
334,,5.0,PSYC023,"Professor Wheatley is great! Funny, engaging, fair, great lecturer. I highly recommend getting to know her outside of class.",False,2013-03-18 17:20:17,2.0,,5.0,False,False,5.0,,3.0,1,2,,1353133
335,,5.0,BIOL11,"Literally the GOAT such an engaging teacher, decent class and pretty hard but prof Peterson literally made this my favorite class. Very engaging, and really nice person. The one thing to be aware of is that he sometimes cold calls people. Other than this best prof ever.",False,2020-10-30 17:31:48,3.0,B+,5.0,True,True,5.0,,0.0,0,0,1.0,1411645
336,mandatory,4.0,BIOL06,I absolutely loved this class! It was more focused on cladistics and the dinosaur tree than I was expecting but it was a really neat way to learn about evolution through the lens of dinosaurs. You definitely have to put the effort in studying because he makes it clear what he wants you to know. You've got to do the work to succeed in this class.,False,2015-06-15 20:44:29,4.0,,4.0,True,False,4.0,,1.0,0,1,,1411645
337,,3.0,BIOL06,"A nice enough professor, but &quot;Dinosaurs&quot; was not what I had expected. He focused mainly on dinosaur cladistics, classifying them into various groups/subgroups/etc. based on their physical characteristics. I didn't find this approach illuminating for an introductory course, and the exams on cladograms were extraordinarily nitpicky and difficult.",False,2010-02-24 07:46:01,5.0,,3.0,False,False,3.0,,1.0,0,0,,1411645
338,,1.0,ENGS22,"This class was truly horrible. Maybe Lee Lynd can set up a lab to do biofuels, but as a professor and a person he is horrendous. It sickens me how much disrespect he has for others. Towards students he is rude and arrogant. He didn't bother to show up for majority of the course. ",False,2014-12-13 12:16:14,3.0,A-,1.0,True,False,1.0,,3.0,1,0,,597689
339,,4.0,ENGS22,I found this class to be very useful in giving an idea about what all the different engineering disciplines involve.  Great class.  Good prof.,False,2005-04-14 15:52:31,2.0,,5.0,False,False,5.0,,,0,1,,597689
340,mandatory,2.0,WRIT5,"She is well-versed in critical analysis, as she has listed off her credentials multiple times in class. Still, she comes off as insecure quite often and is often wasteful of class time. She has been known to be rude, and she tends to talk around problems rather than addressing them. Students pretend to listen; syllabus very unclear.",False,2015-10-22 10:54:54,4.0,A,1.0,True,False,2.0,,1.0,0,0,,759721
341,,5.0,WRITING5,"She's a tough grader, that much is true.  She definitely doesn't have any tolerance for things such as tardiness, missing class, missing deadlines etc...But she is also very reasonable, will work hard with you to make you a better writer, and is not out to make your life horrible.  She just pushes you hard, so you can get the most out of the class.",False,2005-11-17 15:45:08,4.0,,4.0,False,False,5.0,,,0,0,,759721
342,,5.0,MUS010,Summers is so good!!!,False,2012-08-03 02:50:13,1.0,,5.0,False,False,5.0,,5.0,0,0,,822033
343,,1.0,MUS6,Yuch!,False,2007-08-01 16:44:38,1.0,,1.0,False,False,1.0,,2.0,1,0,,822033
344,,5.0,HIST36,"Very interesting topic but not advised to take freshman year... great structure and straightforward. Speak up, skim readings and you will be just fine.",False,2013-03-05 03:05:42,3.0,,5.0,False,False,5.0,,4.0,0,0,,1013386
345,,5.0,HIST36,"Great Prof, great lectures and made the history of healthcare interesting. Speak up in the discussion sessions, dont be afraid to make your point and get to know Koop, pretty good guy.",False,2009-12-22 14:59:50,3.0,,4.0,False,False,5.0,,4.0,0,0,,1013386
346,,5.0,ENGL41,"Says 'yeah' a lot when responding to people but it's just because she's excited and loves what she's teaching, and I've found that infectious. Really nice and willing to work with people, and also knows a ton. Loved having her.",False,2012-02-19 10:51:09,3.0,,5.0,False,False,5.0,,4.0,0,0,,691613
347,,4.0,ENGL15,One of the best at Dartmouth/,False,2009-04-14 16:40:03,4.0,,4.0,False,False,4.0,,5.0,0,0,,691613
348,,3.0,ENG57,"Post-modern lit- the reading is interesting, but he don't make very much sense. He enjoys speaking in riddles and contradictions. Also, you will never meet him.",False,2012-06-13 21:43:28,2.0,,2.0,False,False,3.0,,5.0,3,0,,691634
349,,4.0,WRIT05,"Noy yoo bad, lots and lots of writing though. Decent- easy grader.",False,2010-12-03 22:37:42,3.0,,5.0,False,False,5.0,,5.0,1,1,,691634
350,non mandatory,5.0,PHYS042,"Greatest professor in the whole college. Seriously, the only stand-up dude I've met at this place. Really knows his physics and has a very relaxed stance towards teaching. ""If you wanna learn, I am here. If you don't, I am not gonna complain about it."" He knows that every person lives a different life.",False,2017-06-04 17:57:26,3.0,A,5.0,True,False,5.0,Amazing lectures,5.0,0,0,1.0,1173168
351,,5.0,PHYS024,One of the kindest and greatest professors I have had at Dartmouth.,False,2012-08-03 02:40:09,1.0,,5.0,False,False,5.0,,2.0,0,0,,1173168
352,non mandatory,5.0,ECON22,"Walk into the middle of a J Fey class and you're gonna be looking at something akin to a war room, with tons of graphs and drawings on the blackboard and slides flying by at a blistering pace. Amazing lecturer, but he needs to go a WHOLE lot slower in clas. Then again, that's what office hours are for, and Feyrer is definitely there to help you.",False,2015-11-24 09:53:28,2.0,A,5.0,True,False,5.0,,2.0,0,3,,886248
353,,5.0,ECON22,No Comments,False,2008-05-26 12:33:10,2.0,,1.0,False,False,3.0,,5.0,2,0,,886248
354,non mandatory,5.0,MATH1,"very nice, knows what he's doing, avaibale to help",False,2022-04-27 12:32:53,3.0,,5.0,True,False,5.0,Caring--Lecture heavy--Accessible outside class,-1.0,0,0,1.0,2288975
355,,5.0,MATH1,"Chris is awesome, you can really tell he cares that you get it",False,2017-12-02 21:11:33,4.0,A-,5.0,True,False,5.0,ACCESSIBLE OUTSIDE CLASS--Caring--LECTURE HEAVY,5.0,0,0,1.0,2288975
356,,5.0,STATS,Extremely engaging. Amazing energy levels. Ensures concepts are drilled in.,False,2014-11-18 10:26:35,1.0,,5.0,True,False,5.0,,5.0,0,0,,1673272
357,,5.0,STATS3,One of the best professors I have learnt from. He is able to teach the dry subject with utmost enthusiasm and insight.,False,2011-12-20 23:56:51,4.0,,5.0,False,False,5.0,,1.0,0,0,,1673272
358,non mandatory,1.0,ENGS05,badprofessor and definitely not the best professor at Dartmouth. Not very accommodating. Very distant and seems uninterested in teaching undergraduates.,False,2016-06-05 09:54:12,3.0,B,1.0,True,False,1.0,,0.0,0,0,0.0,1173175
359,,5.0,ENGS12,Best class and best professor at Dartmouth.,False,2015-04-19 23:04:58,3.0,,5.0,True,False,5.0,,1.0,0,0,,1173175
360,,4.0,LING1,Great Prof,False,2015-11-19 23:44:41,3.0,,5.0,True,False,5.0,,3.0,0,0,,1909620
361,N,1.0,LING1,"He's boring, unnecessarily rigid, and unhelpful. Linguistics is a fun subject, but take it with another prof.",False,2014-07-09 15:47:31,3.0,,1.0,False,False,1.0,,3.0,0,5,,1909620
362,,5.0,TU101,"A wonderful Prof, he is not an expert in just one thing, but has an overview of the world. This class opened my eyes...",False,2010-03-10 00:08:28,3.0,,5.0,False,False,5.0,,2.0,0,0,,1254286
363,,5.0,EIS1,Excellent professor!,False,2009-02-11 14:38:23,4.0,,5.0,False,False,5.0,,2.0,0,0,,1254286
364,non mandatory,5.0,GOVT50,He is so very good. He is the best prof I've EVER had.,False,2017-05-05 18:18:13,5.0,Rather not say,5.0,True,False,5.0,Tough Grader--Hilarious--Amazing lectures,0.0,0,0,1.0,1103611
365,,5.0,NUKES01,Awesome Prof.,False,2011-08-08 18:39:12,5.0,,4.0,False,False,5.0,,2.0,0,0,,1103611
366,mandatory,5.0,COSC099,I learned many things in her class about HCI that I will never forget.  Thank you,False,2017-04-13 20:12:03,3.0,A,5.0,True,False,5.0,BEWARE OF POP QUIZZES--SO MANY PAPERS--GROUP PROJECTS,5.0,0,0,1.0,240606
367,,1.0,CS99,Seriously... do the thesis.,False,2005-06-16 11:14:42,1.0,,1.0,False,False,1.0,,,1,0,,240606
368,mandatory,5.0,PHYS104,Great lecturer. Explains clearly and classes  are well prepared. Tough but fair grader. Does not hand out indiscriminate high passes as other professors do so she has an unfairly bad rep.,False,2022-08-14 23:28:59,4.0,A,5.0,True,False,5.0,Tough grader--Get ready to read--Amazing lectures ,3.0,0,0,1.0,2160975
369,mandatory,1.0,PHYS104,"Known for her Arrogance. She might have been a promising researcher 20 years ago, but has failed to deliver since then. She is unreasonably harsh when grading.",False,2021-07-31 04:15:27,3.0,,1.0,True,False,1.0,Tough grader,5.0,0,0,0.0,2160975
370,,5.0,PSYCH1,Great teacher,False,2013-03-27 00:48:59,2.0,,5.0,False,False,5.0,,3.0,0,1,,424824
371,,5.0,PSYCH1,he specializes in visual perception and studying visual consciousness.,False,2008-09-09 23:01:51,4.0,,5.0,False,False,5.0,,3.0,0,1,,424824
372,,5.0,PHIL31,"Professor Levey was terrific, a really thoughtful professor who sought to engage the class.  He was also welcoming and kind in office hours --- someone striving to develop your thought process.",False,2011-05-26 20:45:08,3.0,,5.0,False,False,5.0,,5.0,0,1,,803090
