index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
2824,non mandatory,5.0,2010562,Yakov is an amazing resource  within the positive psychology field.  His positive psychology class is uniquely positioned to showcase his extensive experience with the best mindfulness training techniques that combine leading psychology research with age-old meditation knowledge.,False,2015-05-12 02:17:24,1.0,,5.0,False,True,5.0,,2.0,0,3,,2010562
2825,,4.0,CCPX419903,"Positive Psychology was a class for which I had very high expectations, and Dr. Barton matched them all. I am so grateful to have learned so much about PosPsy, and the readings were almost universally great. His lectures are clear and he is very supportive inout of class. But he is a tougher grader than he appears, and his tests can be tricky.",False,2015-05-11 13:40:46,4.0,,5.0,True,False,5.0,,1.0,0,4,,2010562
2826,,5.0,CCPX41994,"I took Professor Barton's Positive Psychology class at Columbia University, Teachers College. Uses a fascinating approach to teaching positive psychology material, including experiential meditationrelaxation exercises, lectures, group activities, films, and a class debate on the current state of the field. Learned a ton, highly recommended!",False,2015-05-11 12:40:20,3.0,,5.0,True,False,5.0,,4.0,0,4,,2010562
2827,mandatory,5.0,T6501,Was TERRIFIED of taking research and statistics but the professor made the content accessible and fun. Had so much fun with the qualitative photovoice project.,False,2022-01-06 20:32:54,2.0,A,5.0,True,False,5.0,Respected--Accessible outside class--Hilarious,5.0,0,0,1.0,1996955
2828,mandatory,1.0,T7501,Literally so insensitive. So rude. Not at all caring or considerate. Very heavy reliance of self study and readings. Does not cover everything in lecture.,False,2020-10-27 15:52:02,4.0,A,1.0,True,False,1.0,Test heavy--So many papers,5.0,1,0,0.0,1996955
2829,mandatory,5.0,SW7501,PLEASE TAKE HIM IF YOU LIKE GETTING As - Hands down one of the BEST professors you can ever get in grad school. Allows you to learn the material at your pace and extremely understanding of anything. P.S I started taking him since foundation of social work.,False,2019-01-22 01:40:34,2.0,A+,5.0,True,False,5.0,ACCESSIBLE OUTSIDE CLASS--Amazing lectures--Caring,5.0,0,1,1.0,1996955
2830,mandatory,5.0,SW7501,"I completely adore Prof. Magallanes. He is such a great prof and cares so much about his students doing well. I highly recommend him for clinical case evaluation, and hope to take more of his classes in the future! Extremely helpful and always there for his students! Clear cut grading scale as well!",False,2018-12-04 12:42:22,2.0,A,5.0,True,False,5.0,Respected--Clear grading criteria--Caring,0.0,0,1,1.0,1996955
2831,mandatory,5.0,T7501EVALUATION,This is my second class with Jarron and I have to say that he has the ability to engage the class and make research fun and accessible. He is truly one of my favorite professors at the school.,False,2017-12-28 15:18:56,4.0,A,5.0,True,False,5.0,Gives good feedback--Respected--ACCESSIBLE OUTSIDE CLASS,5.0,0,0,1.0,1996955
2832,,5.0,T7102,Prof. Magallanes is awesome. He makes the class interesting and is a great teacher.,False,2016-05-09 10:18:23,3.0,,5.0,True,False,5.0,,5.0,0,0,,1996955
2833,mandatory,5.0,T7100,Prof. Jarron is one of the best professors I have ever had. He goes above and beyond to be a supportive pillar for his students. I reached out to him on weekends and he responded promptly. He makes a 3 hour class interesting. I absolutely adore him and you will too. The whole class loves him. I am taking his class again next term. Don't miss out!,False,2015-12-25 02:51:33,3.0,A,5.0,True,False,5.0,,3.0,0,0,,1996955
2834,mandatory,5.0,7102,LOVE LOVE LOVE HIM. So helpful in and outside of class. ,False,2015-08-13 21:58:20,2.0,A,5.0,True,False,5.0,,5.0,0,0,,1996955
2835,mandatory,3.0,T7102,As an international student professor Magallanes was very helpful to me outside of class to help me understand the course better,False,2015-08-05 21:41:23,2.0,A,5.0,True,False,4.0,,4.0,0,1,,1996955
2836,mandatory,1.0,NURS8685,"This professor is a bad representation of Columbia University Nursing Department. She is incredibly inflexible and condescending. Most lectures were rushed and disorganized, we often didnt finish the lecture material, even though the lecture was 3 hours of straight just rushed talking, impractical lecture that is not used in practice",False,2022-10-11 17:05:36,4.0,B,1.0,True,False,1.0,Lecture heavy--Graded by few things,3.0,0,0,,2709563
2837,mandatory,1.0,NURSN7005,I can say I did not take one thing away from this class. Useless would be the word to describe it. Has guest speakers and acts like shes doing something good for us to learn. Shes also so rude. She like to waste everyones time by making every single group talk when its completely unnecessary!!!!!!!!,False,2022-08-10 20:01:57,3.0,A,1.0,True,True,1.0,Participation matters--Group projects,-1.0,0,0,,2709563
2838,mandatory,1.0,NURSN7005,"By far the worst instructor I have ever had. So many issues with her, but to name a few: incredibly condescending, refuses to update topical outlines with correct dates, clearly is unable to properly use Canvas, the most disorganized person I have ever seen (tbh not sure how she was able to make it through school herself). Will NEVER recommend her.",False,2022-07-30 17:25:56,3.0,,1.0,True,False,1.0,Group projects,-1.0,0,0,,2709563
2839,mandatory,1.0,NURS8685,"I love the assessments and diagnosis stuff, but this professor is just a mess. She literally just read the PowerPoint lecture, and expected us to know the entire textbook for exam?  I wouldn't go to Columbia University if they chose to teach us like that. ",False,2022-07-17 15:17:25,5.0,Not sure yet,1.0,True,True,1.0,Lecture heavy,-1.0,0,0,,2709563
2840,mandatory,1.0,NURS8685,"If I could give this professor a 0 I would. I have never seen such an awful professor as this one is. No guidance, help, or even compassion for students in the class. Her philosophy ""know everything"". The fact that she is STILL teaching at Columbia is a shame, the academics of the school is a complete let down. AVOID AT ALL COST. ",False,2022-07-14 20:22:26,5.0,Not sure yet,1.0,True,False,1.0,Get ready to read--Lecture heavy--Test heavy,3.0,0,0,,2709563
2841,mandatory,1.0,NURS8685,"Might as well read the entire textbook and have no professor at all. She leaves it to students to scrape out of the absurd amount of material what might be important for the exam. Her ppts/lectures are verbose, convoluted, and incredibly unfocused. Students repeatedly voiced concerns, but she remained apathetic and answered ""grad school is hard.""",False,2022-06-27 19:46:12,4.0,Not sure yet,1.0,True,True,1.0,Participation matters--Lots of homework,3.0,0,0,,2709563
2842,mandatory,1.0,NURSN7005,"She had spent 2-3 hours relentlessly telling us that we needed our cameras on for our class, which everyone clearly understood the first time. We never understood our paper/project which makes up our whole grade. She has a guest speaker most times,which why?What am I paying for? What are you teaching us? Shes not a nice women, wouldn't recommend!",False,2022-06-22 20:00:34,3.0,Not sure yet,1.0,True,True,1.0,Participation matters,-1.0,0,0,,2709563
2843,mandatory,1.0,NURS8685,"Her class was one of the worst I've ever taken and I am a Masters student. She was extremely unorganized. She assigned us to watch videos on a third party platform instead of lecturing any material, and was not open to any feedback anyone had to give her. I've never seen anything this close to a mutiny form in a class. Avoid if possible.",False,2021-08-08 18:54:57,2.0,,1.0,True,True,1.0,Participation matters,5.0,0,0,0.0,2709563
2844,non mandatory,5.0,PARAPSY101,Great sense of humor. Cute friends.,False,2017-03-28 13:25:26,2.0,A+,5.0,True,False,5.0,Gives good feedback--Participation matters--ACCESSIBLE OUTSIDE CLASS,0.0,0,1,1.0,805426
2845,non mandatory,3.0,PSY2200,"Participated in an extra credit psychological study outside of class, turns out I have ESP! Who knew!?!",False,2016-12-08 15:43:25,1.0,A+,3.0,False,False,3.0,BEWARE OF POP QUIZZES--Hilarious--EXTRA CREDIT,0.0,0,2,1.0,805426
2846,,5.0,PARAPSYCHOLOGY,The kids love him,False,2015-08-03 14:02:28,1.0,A+,5.0,True,False,5.0,,1.0,0,0,,805426
2847,non mandatory,2.0,PSY2200,Fun.,False,2015-06-24 14:19:00,2.0,,5.0,False,False,4.0,,1.0,0,0,,805426
2848,Y,4.0,PARAPSYCH,What an awesome teacher!,False,2014-07-04 09:52:17,1.0,A+,5.0,False,False,5.0,,3.0,0,0,,805426
2849,Y,5.0,PARAPSYC,The bees knees,False,2014-07-03 16:32:35,1.0,A+,5.0,False,False,5.0,,5.0,0,0,,805426
2850,Y,5.0,PSYC101,He is the funniest guy I know!,False,2014-07-03 09:02:46,1.0,A+,5.0,False,True,5.0,,5.0,0,0,,805426
2851,,5.0,PSYCHPARA,"Prof Venckman has an uncanny way of understanding the needs of the student.  He is on sabbatical now, working on a parapsychology project that both saved the world and made a huge pot of cash.",False,2010-07-18 22:23:47,1.0,,5.0,False,False,5.0,,1.0,0,1,,805426
2852,mandatory,5.0,HBSE660,Absolutely wonderful professor. One of the best I have had over the course of my undergrad and grad school career. Ballan will challenge you in the best way possible and really make you think!,False,2016-03-31 23:11:48,3.0,,5.0,True,False,5.0,,1.0,0,1,,949047
2853,mandatory,5.0,HBSEB,"Ballan is a wonderful professor, her enthusiasm for teaching and helping students learn is important.  She advocates for students and will work with you on your classwork, which is good because she assigns a lot!  However, she takes a LONG time to return grades. This may not happen for your class, but for mine she's over two months late.",False,2015-05-13 17:00:01,4.0,,5.0,True,False,5.0,,4.0,0,1,,949047
2854,,5.0,HBSE099,"She was only my professor for three weeks, as she shared the HBSE course with three other professors.  She is an amazing social worker and an excellent teacher!  She challenges the students to be active participants in class.  She is an excellent role model as she is a true social work advocate.  I would definitely take another course with her!",False,2011-04-30 17:33:05,3.0,,5.0,False,False,5.0,,1.0,0,1,,949047
2855,,5.0,SOCW6119,Prof. Ballan cares deeply about her students and people with disabilities. She is brilliant and challenging. I credit most of my social work education to the classes I have taken with her!,False,2010-04-16 09:00:47,5.0,,5.0,False,False,5.0,,1.0,0,0,,949047
2856,,5.0,HBSEB,The BEST professor.,False,2009-06-10 23:14:24,3.0,,5.0,False,False,5.0,,3.0,0,0,,949047
2857,,5.0,HBSEA,Professor Ballan was the only professor who managed to make HBSE interesting and enriching throughout the entire module. The readings were interesting and worth reading and the class content and discussions were enriching and captivating.,False,2009-05-01 17:04:45,4.0,,5.0,False,False,5.0,,3.0,0,0,,949047
2858,,5.0,SOWK7102,One of the best and most influential instructors I have ever had. Any social work student is lucky to have her as a professor.,False,2008-12-13 12:18:21,4.0,,5.0,False,False,5.0,,5.0,0,0,,949047
2859,,5.0,SOCW7100,She is very good and serious about her work. She is an extremely kind-hearted and wonderfully smart woman.,False,2007-05-06 20:13:30,5.0,,5.0,False,False,5.0,,5.0,0,1,,949047
2860,mandatory,4.0,SOCWT7114,I took two classes with Prof. Sormanti while at the school. She is passionate about her work and enjoys discussing the topics with us. We don't always talk about every reading but she expects us to come to class prepared to do so. Readings are always interesting so that part is easy. She is very flexible working with you on due dates.,False,2021-04-27 22:34:54,3.0,,4.0,True,True,4.0,Respected--Participation matters--Caring,0.0,0,0,1.0,1882316
2861,mandatory,1.0,SOCWT7113,Unclear syllabus. No indication on how we would be graded and assessed. Disrespectful and dismissive to students.,False,2021-01-07 16:02:13,2.0,A,1.0,True,True,1.0,Skip class? You won't pass.--Graded by few things--Group projects,0.0,0,0,0.0,1882316
2862,mandatory,1.0,SOCWT7113,"Gave assignments that she swore were on the syllabus but weren't, blindsided us with a huge project in the middle of finals. Constantly gave completely unclear instructions, class was always confused about both what we were discussing and what we were meant to do. Insensitive and rude to people sharing in class.",False,2021-01-04 17:37:22,3.0,B,1.0,False,True,1.0,Lots of homework,0.0,0,0,0.0,1882316
2863,mandatory,1.0,SOCWT7113,"Professor Sormanti is by far the worst professor I've had in undergrad or grad school. She shuts down and dismisses students when we ask for clarification, even when the entire class is confused. She's extremely disorganized and often gives graded assignments that aren't listed on the syllabus. Avoid her courses if you can!",False,2020-12-02 15:47:06,2.0,,1.0,True,False,1.0,Skip class? You won't pass.--Lecture heavy,0.0,0,0,0.0,1882316
2864,mandatory,1.0,SOCWT7113,"Professor assigns ridiculous amount of work &amp; notes each week which are never discussed in class. Zero feedback on hw assignments. Learned ZERO in her lectures and 1/2 of class was spent discussing how confused we all were with the 7+ different versions of the syllabus she sent out. Professor is unorganized, unapproachable and condescending. AVOID!",False,2018-12-04 12:47:39,3.0,A-,1.0,True,False,1.0,Get ready to read--LOTS OF HOMEWORK--LECTURE HEAVY,0.0,0,0,0.0,1882316
2865,mandatory,2.0,SOCWT7113,I and many others felt she silenced the class. She talks more than she listens,False,2018-05-02 20:24:45,3.0,A-,2.0,True,False,2.0,Get ready to read,0.0,0,2,0.0,1882316
2866,mandatory,3.0,SOCWT7114,"Very long winded, will talk for the whole lecture. Doesnt want to hear your opinion. Is overly analytical. Dont take unless you are patient.",False,2017-04-26 10:34:58,2.0,,3.0,True,False,3.0,Participation matters--GRADED BY FEW THINGS--LECTURE HEAVY,5.0,0,3,0.0,1882316
2867,Y,2.0,SOCWT7113,"Professor Sormanti selects thoughtful articles that we never talk about in class. Her style is to have you question your work, so it's uncertain if I am mastering anything. It is difficult to reach her after class, and she does not check emails or communicate effectively. I wouldn't take again.",False,2014-03-01 23:05:28,2.0,A,2.0,False,False,2.0,,1.0,0,5,,1882316
2868,,5.0,ENGLE189,"Professor Claybaugh has left Columbia, and joined the Englisg Dept. at Harvard- Columbia's loss is definitely Harvard's gain! This woman is brilliant, and manages to convey her brilliance in a stimulating, yet non overbearing way. Her knowledge of her subject, and enthusiasm for it, are tremendous, as is her availability and responsiveness. A+++!",False,2014-05-14 16:13:21,5.0,,5.0,True,True,5.0,,3.0,0,0,,23089
2869,,5.0,ENG8118,Fabulous!,False,2007-12-21 17:54:39,3.0,,5.0,False,False,5.0,,3.0,0,0,,23089
2870,,5.0,ENGL3714,"Brilliant, but demands the very best work. Impossible to slack off.",False,2006-02-27 01:37:40,5.0,,5.0,False,False,5.0,,,0,0,,23089
2871,,1.0,ENG3247,What an incredibly boring woman.  She is so proud of her intelligence it's impossible to think of anything but her own superciliousness.,False,2005-02-18 09:16:41,4.0,,1.0,False,False,1.0,,,0,0,,23089
2872,,1.0,ENG,No Comments,False,2003-11-07 12:18:02,4.0,,1.0,False,False,1.0,,,0,0,,23089
2873,,4.0,ENG,Prof. Claybaugh is one of the most intelligent teachers I've encountered and continues to express some of the most unique/intriguing thoughts concerning the material.,False,2003-02-28 15:42:14,4.0,,4.0,False,False,4.0,,,0,0,,23089
2874,,5.0,FDS35,No Comments,False,2002-06-29 07:14:01,1.0,,5.0,False,False,5.0,,,0,0,,23089
2875,,1.0,ENGW3257,No Comments,False,2001-12-20 20:05:19,4.0,,2.0,False,False,2.0,,,0,0,,23089
2876,mandatory,5.0,DEAN000,"One of the most warm, yet extremely professional administrators at Columbia",False,2016-11-15 12:07:55,1.0,,5.0,False,False,5.0,Gives good feedback--Respected--Inspirational,0.0,0,2,1.0,444645
2877,,5.0,DEANDEAN,"Dean Karahalios is extremely professional, efficient, supportive and understanding. She is always there for her advisees. She helped me through a very difficult semester, even checking in on my by email on weekends. I could not imagine my educational experience at Columbia without her guidance and advice.",False,2010-07-03 15:17:10,2.0,,5.0,False,False,5.0,,2.0,0,3,,444645
2878,,5.0,GUIDA0000,"Love Dean K.! The best! Any time you need her she's there! Totally not arrogant (like some other), down to earth. Always helpful and supportive! Her attitude is &quot;can do&quot;.",False,2010-06-17 13:44:03,1.0,,5.0,False,False,5.0,,5.0,0,2,,444645
2879,,5.0,DEAN000,"Dean Karahalios is most helpful and informative. She is very supportive and knowledgeable about courses and professors, as well as Study Abroad. Great advisor. Caring, interesting, personable, good sense of humor. Couldn't ask for a better dean!",False,2010-06-17 11:47:27,1.0,,5.0,False,False,5.0,,5.0,0,2,,444645
2880,,5.0,GUIDANCE,"She's awesome! Got a problem&#63; She'll work it out. Have a question&#63; She'll answer it. Feeling down&#63; Talk to her, she's funny and not bad to look at either.",False,2006-08-07 22:57:31,1.0,,5.0,False,False,5.0,,,0,2,,444645
2881,,5.0,GUIDANCE,"Dean K. is a wonderful person.  Extrememly helpful, always very attentive to detail and student needs, and real funny to boot!",False,2006-03-27 22:54:34,1.0,,5.0,False,False,5.0,,,0,1,,444645
2882,,4.0,GUIDANCE,"So far, not so good unfortunately",False,2004-09-11 13:43:56,1.0,,2.0,False,False,3.0,,,1,0,,444645
2883,,1.0,GUIDANCE,"Unhelpful, disinterested in students need and rude",False,2004-08-13 10:03:25,3.0,,1.0,False,False,1.0,,,1,0,,444645
2884,,2.0,BUDD1,"The class is borderline boring and not terribly informative. The fact that the Professor obviously is too busy to be there half the time doesn't help either. The recommended/required reading list consists mostly out of books he wrote or translated. Skip this one, I?d say. Who cares who is daughter is&#63;",False,2011-05-31 15:57:29,3.0,,1.0,False,False,2.0,,3.0,0,1,,14071
2885,,5.0,INDOTIBETAN,"Excellent course. Go to the TA sessions to get the most out of this course. When I took the course, Prof. Thurman was available before class to answer questions, etc.",False,2006-04-07 12:37:15,4.0,,5.0,False,False,5.0,,,0,1,,14071
2886,,5.0,INDOTIBET,"thurman is brilliant, informed, and he makes attractive children,..by the way robert..freeze it now so future generations my preserve thine beauty.",False,2005-10-05 14:21:14,1.0,,5.0,False,False,5.0,,,0,1,,14071
2887,,5.0,INDOTIBETBUD,No Comments,False,2005-10-01 15:25:38,2.0,,4.0,False,False,5.0,,,0,0,,14071
2888,,2.0,BUDDHISM,"expert on buddhist philosophy. however, rather sectarian, not really there for students. too busy to care. should retire.",False,2005-09-14 23:53:47,4.0,,2.0,False,False,2.0,,,1,0,,14071
2889,,3.0,NONDUALITY,No Comments,False,2004-12-29 00:18:33,3.0,,3.0,False,False,3.0,,,0,0,,14071
2890,,2.0,NONDUALITY,He doesn't listen. Arrogant as hell. Nice outside of class but too busy cavorting with the Dalai Lama to make office hours.,False,2004-04-08 19:54:29,2.0,,2.0,False,False,2.0,,,0,0,,14071
2891,,3.0,REL,Ducks questions about his weak arguments in his books that do no justice to the Tibetan people and their religion.,False,2003-02-26 21:45:24,3.0,,3.0,False,False,3.0,,,0,0,,14071
2892,mandatory,5.0,STATSECT,Great professor and brought a good attitude to the classroom.,False,2022-10-11 15:54:03,3.0,A,5.0,True,False,5.0,Group projects--Clear grading criteria--Hilarious,3.0,0,0,1.0,1097584
2893,mandatory,5.0,STATSECT,Brilliant guy...really knows his stuff.  Be prepared for the pop quizzes (and don't be late to class or you'll miss it).,False,2022-10-11 15:43:00,2.0,,5.0,True,False,5.0,,,0,0,1.0,1097584
2894,mandatory,5.0,STATSECT,Best Ever - Realist - NEVER THROW AWAY DATA,False,2022-10-11 15:35:24,4.0,B,5.0,True,False,5.0,Participation matters--Gives good feedback--Hilarious,3.0,0,0,1.0,1097584
2895,mandatory,5.0,STATSECT,"Professor Thurman obviously knows the course material well.  I appreciated his ability to convey it in a way that made it easy for me to grasp and understand.  Also, I liked his dry sense of humor, especially his comments about J-Lo.",False,2022-10-11 15:15:58,1.0,A,5.0,True,False,5.0,,3.0,0,0,1.0,1097584
2896,mandatory,5.0,SIPAU6006,He was a great professor and I learned a lot of good analysis tools. ,False,2015-05-21 19:04:27,4.0,A,5.0,True,False,5.0,,4.0,0,0,,1097584
2897,Y,1.0,P8571,Completely useless. Professor was condescending and obvious.,False,2013-09-08 13:06:02,1.0,,1.0,False,False,1.0,,1.0,0,0,,1097584
2898,,5.0,SIPA6500,"It's a hard class - but if you put in the work, the material can click, and then Paul Thurman's enthusiasm for and mastery of the topic is contagious. GO TO THE SECTION LAB -- it is a critical component to the class.",False,2011-12-12 11:52:22,5.0,,5.0,False,False,5.0,,3.0,0,0,,1097584
2899,,5.0,STATSECT,No Comments,False,2008-01-24 22:14:41,5.0,,3.0,False,False,4.0,,5.0,0,0,,1097584
2900,non mandatory,1.0,IEOR4404,"He constantly complains about how little he is paid, screwed up recruiting according to many people for the msfe program as the department head, and seems to engage in mostly logical fallacy proofs, doesnt accept other correct proofs, and grades unfairly",False,2021-03-08 07:19:20,2.0,,1.0,True,False,1.0,Lecture heavy,5.0,0,0,0.0,240987
2901,,5.0,NEGOTIATION1,"Amazing class, super useful for real life. A+++",False,2015-10-16 15:05:10,3.0,,5.0,True,False,5.0,,2.0,0,1,,240987
2902,,5.0,IEOR4106,Good.,False,2013-12-15 18:19:33,3.0,,5.0,False,False,5.0,,4.0,1,0,,240987
2903,,5.0,IEOR4404,Fantastic Professor- articulates tough concepts well and lightens up otherwise boring statistics courses with good examples and humorous anecdotes.,False,2013-04-08 12:53:35,2.0,,5.0,False,False,5.0,,1.0,0,0,,240987
2904,,5.0,IEOR4703,One word - Genious!,False,2011-02-13 23:30:13,4.0,,5.0,False,False,5.0,,4.0,0,0,,240987
2905,,5.0,IEORE44404,No Comments,False,2005-12-22 09:28:10,4.0,,5.0,False,False,5.0,,,0,0,,240987
2906,,5.0,UNDERGRADSTAT,"I took his classes many years ago as an undergrad. He is fantastic. He made me love statistics. He teaches chanllenging material in modeling and stochastic process but he is great at explaining and very very helpfull. If you study hard, attend lectures, and ask questions, you will get a good grade. Makes his material as easy to digest as possible",False,2005-06-16 13:40:08,4.0,,5.0,False,False,5.0,,,0,0,,240987
2907,mandatory,4.0,INAFU6022,"Hard, but fair class. You'll likely get more out of it if you have a background in finance, but it's still interesting content even if you don't.",False,2023-11-08 16:29:22,5.0,A-,4.0,True,False,4.0,Clear grading criteria,-1.0,0,0,1.0,1097588
2908,mandatory,1.0,INAFU6045,"Prof isn't interested in teaching, more like in demonstrating how smart he is. Great practitioner, bad teacher.",False,2020-10-08 11:32:22,3.0,,1.0,True,True,1.0,,0.0,0,0,0.0,1097588
2909,non mandatory,5.0,INAFU6022,Prof Robb has a very refreshing teaching style which combines academic rigor and practical real world knowledge. He spent time in academia for his PhD and has worked for decades in financial markets which makes for a very unique set of experiences. Loves to challenge the conventional wisdom with solid argument. also adds philosophical takes,False,2019-05-20 15:37:46,4.0,A-,5.0,True,False,5.0,Amazing lectures,0.0,0,0,1.0,1097588
2910,mandatory,5.0,INAFU6045,"Professor Robb is really smart and he is a fine professor. He prepares his own material for lectures, which are really good because it gives you a good summary in how financial markets work. The thing that I enjoyed the most was that he could explain difficult and important financial concepts in a very simple way such as valuation of options.",False,2019-05-18 22:27:57,4.0,A,5.0,True,False,5.0,,5.0,0,0,1.0,1097588
2911,mandatory,1.0,INAFU6045,Do you want to hear someone talk about how great they are? Take this course.,False,2019-02-07 14:20:22,2.0,A,1.0,True,False,1.0,,0.0,0,0,0.0,1097588
2912,,5.0,INAFU6045,refreshing approach which involved real world case studies.,False,2014-08-01 09:49:42,1.0,,5.0,False,False,5.0,,1.0,0,1,,1097588
2913,,3.0,MKTSSECT,No Comments,False,2008-01-24 22:19:21,3.0,,5.0,False,False,4.0,,1.0,0,0,,1097588
2914,non mandatory,1.0,GR5203,"Tough class, with no PPT, no Word, only hard-to-decipher handwriting. Only teach hard proof of statistical inference. Unfriendly grading, average test score below 60.",False,2024-04-26 05:04:55,5.0,Not sure yet,1.0,True,False,1.0,Tough grader--Amazing lectures --So many papers,-1.0,0,0,,2042007
2915,non mandatory,1.0,STAT5203,worst professor in Columbia university. No cheat sheet on exams. Given only 10% A. ,False,2022-12-17 22:49:17,5.0,F,1.0,True,False,1.0,Tough grader--Lecture heavy--Test heavy,3.0,0,1,,2042007
2916,non mandatory,1.0,GU4203,"Taking his class is a waste of time. If you don't trust me, go take it.",False,2022-11-18 14:38:26,5.0,A,1.0,True,False,1.0,,3.0,0,0,,2042007
2917,,1.0,GU4203,Rude and impolite,False,2021-01-23 00:12:32,1.0,,1.0,True,True,1.0,,5.0,0,1,0.0,2042007
2918,non mandatory,2.0,GR5203,"Took Probability with him. If this is your first time, don't take the course, run away. If you want a light refresher, fair exams and a professor that will provide good insights behind the intuition of the theorems, this is your guy.",False,2019-11-25 18:14:51,4.0,A,2.0,True,False,2.0,,5.0,0,0,1.0,2042007
2919,non mandatory,1.0,STAT5203,"The worst professor I have seen in Columbia University. Never prepared the lectures. Very confused. But, he does not assign homeworks (If you think that is a good news)",False,2019-11-15 15:19:02,4.0,,1.0,True,False,1.0,,5.0,0,0,0.0,2042007
2920,non mandatory,1.0,STATW4105,"Very confusing, unclear. The top three words used in class is 'ok' 'alright' 'so'. Maybe a good scholar, but not a good teacher. Don't take this class.",False,2015-09-18 14:15:46,3.0,,3.0,True,False,2.0,,4.0,0,23,,2042007
2921,,5.0,HISTHIST,great and very helpful,False,2011-01-26 10:21:24,4.0,,5.0,False,False,5.0,,4.0,1,0,,207262
2922,,1.0,HIST,No Comments,False,2006-02-10 16:04:09,4.0,,1.0,False,False,1.0,,,12,0,,207262
2923,,5.0,2004,By far the best class I ever took was Foner's seminar.  It made all the**** at Columbia worth the outrageous tuition.,False,2005-10-13 11:49:31,3.0,,5.0,False,False,5.0,,,0,3,,207262
2924,,5.0,AMRADTRAD,inherently fascinating material explained by one of columbia's most prominent public intellectuals,False,2005-09-01 22:15:07,1.0,,4.0,False,False,5.0,,,0,3,,207262
2925,,5.0,HST,Best teacher I've ever had.,False,2005-01-22 18:18:31,3.0,,5.0,False,False,5.0,,,0,2,,207262
2926,,5.0,HIW3121,"Eric Foner is among the very best historians and professors in America - you are a fool if you pass up the opportunity to take a class with him. He is also a nice guy. And unlike most &quot;famous&quot; historians, he displays a genuine respect for his st",False,2004-09-28 22:09:16,4.0,,5.0,False,False,5.0,,,0,5,,207262
2927,,5.0,BOOKS,Great writer.,False,2003-05-25 19:45:05,2.0,,5.0,False,False,5.0,,,0,0,,207262
2928,mandatory,4.0,HUMAC1001,"He's a genius. However,  he's getting old and he repeats himself a lot, and sometimes his instructions are a little confusing. But he will always try hard to explain better if you ask. He really knows his stuff, but he wants you to really put your all into the class, especially the essays. ",False,2015-12-08 23:41:25,2.0,A,4.0,True,False,4.0,,5.0,0,0,,471974
2929,,5.0,ENGL3225,Mostly awesome lectures about Virginia Woolf. Never thought I would care. But I did.,False,2011-12-22 20:34:44,3.0,,4.0,False,False,5.0,,4.0,0,0,,471974
2930,,4.0,ENGL3274,"One of the reasons I came to Columbia University. Intense teacher, good readings, spent a lot of time on our writing. Easy to talk to. Doesn't read from notes, so not always tightly organized. A good one, all in all.",False,2009-12-13 23:58:28,3.0,,5.0,False,False,5.0,,3.0,0,0,,471974
2931,,4.0,ENGL3220,"Pretty easy-going, esp. about grading and deadlines. Some lectures were exciting and intense, but not always. Very sharp and quick, lots of information, likes dialoging with students. I liked this class.",False,2009-07-19 19:38:03,2.0,,5.0,False,False,5.0,,4.0,0,0,,471974
2932,,2.0,ENGL,"He is by far the dumbest guy in the Columbia English department, and this makes him insecure. He is so condescending, that he will correct your grammer in a nasty way that makes you so nervous, you can't even get your comment/question out. Also, you can't go to the bathroom during class, wear a hat, click your pen or come in a minute late.",False,2006-06-24 23:24:33,1.0,,1.0,False,False,2.0,,,5,0,,471974
2933,,4.0,ENGLW3257,"i highly recommend this proff, especially this class. He had a passion for the novels, and he taught eagerly and happily for our sake, with a real desire for us to not only comprehend the importance of these works, but to enjoy them. loved it!",False,2006-01-31 02:14:53,3.0,,4.0,False,False,4.0,,,0,0,,471974
2934,,4.0,FICTION,"Hands down the best professor with the best material in not only the English department, but the entire university",False,2005-09-02 02:08:02,2.0,,5.0,False,False,5.0,,,0,1,,471974
2935,,5.0,T7102,Best teacher at Columbia. Take him.,False,2014-04-29 21:01:40,2.0,,5.0,False,False,5.0,,5.0,1,1,,1147014
2936,,5.0,SOCW7102,I would recommend taking a class with him.,False,2012-05-04 00:05:24,3.0,,5.0,False,False,5.0,,5.0,1,1,,1147014
2937,,5.0,SOCWDP,best professor i had at columbia!!,False,2011-12-08 21:37:07,3.0,,5.0,False,False,5.0,,3.0,1,2,,1147014
2938,,5.0,SOCW7102,Robin is a great teacher and really cares about his students learning and gaining valuable clinical skills.  He made sitting in a 3 hour class enjoyable.  My favorite professor at CUSSW so far.,False,2011-05-19 17:03:58,3.0,,5.0,False,False,5.0,,2.0,1,1,,1147014
2939,,5.0,SOCW7102,"Excellent prof.  Engages class, even those who are anti-clinical.  Trains students in applicable skills.  Best prof I had in first year courses.",False,2010-08-23 16:01:42,4.0,,5.0,False,False,5.0,,5.0,0,0,,1147014
2940,,5.0,SOCW7109,"Gearing is very personable and straight to the point. He speaks from both his experience and his education, and he does not sugar coat anything. Gearing has a real passion for his field, and he infuses it into his students. One of my favorite professors at CUSSW.",False,2009-05-04 10:02:13,1.0,,5.0,False,False,5.0,,4.0,0,0,,1147014
