index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
782,mandatory,5.0,PSYC1356,"I had Dr. Krasnow for my Pre-Capstone and Capstone class and really appreciated his guidance and help throughout the process. He wants his students to do well and provides great feedback and advice, while allowing students to identify and develop a Capstone project that excites them. ",False,2022-12-01 19:19:05,3.0,A+,5.0,True,True,5.0,Gives good feedback--Caring--Accessible outside class,3.0,1,0,1.0,2340099
783,non mandatory,1.0,E1900,"Really wish I'd read these reviews before signing up. The class was non-educational. I ended up finding external resources to learn stats more often than referring to the materials provided by the professor. Textbook often didn't match his own lecture material, which was rarely acknowledged. This class is not a learning environment. Avoid.",False,2022-11-06 21:53:47,5.0,B,1.0,True,True,1.0,,3.0,0,2,,2340099
784,mandatory,1.0,PSYCH1900,"echoing all bad/poor critiques, course not appropriate for adult edu with jobs and families. filled with trick questions very little instruction overall, nearly no quality teaching of concepts. very rushed, should be taught in longer period of time less aggressive. very disconnected from student needs/lives, can't relate to non-experts.",False,2022-10-05 19:38:52,5.0,Rather not say,1.0,True,False,1.0,Get ready to read--Lots of homework,3.0,0,3,,2340099
785,non mandatory,1.0,PSYCH1900,"He is a good person at heart & gives real-life examples that help. However, this class has a rushed breakdown of formulas, complex language & a big disconnect with test questions. The content is not delivered in an easy-to-understand way with big concepts given without contextual examples that leave you flustered with test questions. Worst course!",False,2022-10-02 17:24:15,5.0,Rather not say,1.0,False,True,1.0,Tough grader--EXTRA CREDIT--Test heavy,3.0,0,3,,2340099
786,mandatory,1.0,PSYCH1900,"Positives: Knowledgeable in his field, variety of assignments - labs, quizzes, textbook questions, exams, etc. 
Negatives: Ambiguous and obtuse about grading, lots of poorly-worded trick questions, semantic games, grades on material not covered in class, contradicts textbooks...in the end you're not graded on your understanding of stats.",False,2022-08-23 21:34:48,4.0,,1.0,True,True,1.0,Tough grader--Lots of homework--Lecture heavy,3.0,0,3,,2340099
787,non mandatory,5.0,PSYCH1900,Prof Krasnow fully recognizes how challenging this subject is for students to understand. He is thoughtful and thorough in his explanations. He is open to questions and looks for ways to give his students more clarity (&amp; xtra points). He's funny and sarcastic but not over the top. He genuinely wants all his students to do well in his class.,False,2022-02-28 14:44:18,3.0,A,5.0,True,True,5.0,Clear grading criteria--Hilarious--Amazing lectures,5.0,1,0,1.0,2340099
788,non mandatory,3.0,E1900,"Prof. Krasnow is extremely organized, knowledgeable, and an honestly good person. He puts forth effort. But this class is brutal. The lectures were highly technical, communicated in very articulate but inaccessible language. The material is substantially more advanced than any of the 3 statistics classes I've taken. Often too far into the weeds.",False,2021-12-20 01:21:47,5.0,B+,3.0,True,False,3.0,Lots of homework--Skip class? You won't pass.--Clear grading criteria,5.0,0,1,1.0,2340099
789,non mandatory,2.0,PSYCH1900,"He is prepared, responsible, responsive, and organized. Very professional. His lectures on and his way of explaining the essential concepts in statistics, however, are bad. I have taken statistics courses before but I found myself being confused after watching his videos. He goes right into formulas without much explanations. It's rote learning.",False,2021-11-12 16:46:04,4.0,A-,2.0,True,True,2.0,Lots of homework--Test heavy--Clear grading criteria,5.0,0,3,0.0,2340099
790,,5.0,PSYC1356,"'Amazing lectures' and 'inspirational' doesn't begin to do Dr. Krasnow justice. Over a couple of months, he gave the way I think about behavior and how it's studied a 180-degree turn. A MUST for all psych majors. Fair workload, excellent feedback, and every assignment, including the final, teaches you something. Take him, you won't regret it!",False,2019-05-22 21:30:52,3.0,,5.0,True,True,5.0,Gives good feedback--Inspirational--Amazing lectures,0.0,3,0,1.0,2340099
791,mandatory,5.0,HEROES,"Dr. Nagy is an extremely knowledgeable instructor, fully versed in the field, that often shares side stories not found in the text book.  His test are tricky but to follow classroom instruction.  I actually felt I grew as a citizen from his classes.  I have taken a total of six classes from Dr. Nagy. ",False,2023-01-03 14:27:34,4.0,A,5.0,True,False,5.0,Tough grader--Participation matters--Amazing lectures ,3.0,0,0,1.0,377596
792,mandatory,2.0,GENED1074,"Incredibly boring lectures, I fell asleep in over half of them. I don't think this course has changed since he created it 50 years ago... Greek heroes is an easy A, don't get me wrong, but if you are looking for a good professor then look elsewhere.",False,2022-01-28 18:41:01,2.0,A-,2.0,True,False,2.0,,5.0,0,0,0.0,377596
793,mandatory,1.0,CLASE116,"Unless you are a fan of the &quot;Read what I wrote, write what I think&quot; stereotype, avoid this one like the plague. Assignments will be really dull and telegraphed. Ancient greek heroes was one of the worst classes I took at harvard if not the worst. If you like convoluted assignments and massaging egos for a pat in the back, this might be your guy",False,2019-04-20 09:13:53,3.0,A-,1.0,True,False,1.0,Lots of homework--Lecture heavy--So many papers,5.0,0,0,0.0,377596
794,N,4.0,EDX,"It was my great privilege to take Prof Nagy's ""The Ancient Greek Hero"" online. He is brilliant and erudite, and has a deep love of the Classics that is well-communicated to students. This is a shining example of how powerful online education can be! And if you have the opportunity to take a RL class with him, grab it.",False,2014-06-10 16:14:17,5.0,Audit/No_Grade,5.0,False,False,5.0,,5.0,0,4,,377596
795,N,4.0,CB221X,"Prof Nagy is a brilliant professor with a real love of enthusiasm for Classics. I've learned so much from his class, and it's made me passionate about learning more.",False,2014-04-27 14:33:19,4.0,Rather_Not_Say,4.0,False,True,4.0,,5.0,0,1,,377596
796,Y,5.0,CLASE116,Highly recommend. Seems born to do what he does. Can't imagine finding anyone better. Very well designed & managed online program; great reading lists/materials; infectious enthusiasm; great lectures. Just awesome to have someone (and TA too) of this caliber to guide one through the Classics.,False,2013-10-24 01:16:36,3.0,B+,5.0,True,True,5.0,,5.0,0,2,,377596
797,,5.0,CB22X,"Amazing teacher, sweet personality, demanding course. I loved the Classics even more.",False,2013-07-06 11:06:21,3.0,,5.0,False,True,5.0,,5.0,0,1,,377596
798,,5.0,HERO0,"Brilliant. Not the most polished speaker, but ridiculously enthusiastic about and encouraging toward young scholars. Be careful, though -- you might end up falling in love with the Classics.",False,2011-02-06 12:13:53,2.0,,5.0,False,False,5.0,,3.0,0,1,,377596
799,,5.0,CLAS116,"Heroes and more - Had Professor Nagy for 3 courses, wouldn't have missed them for the world. Besides being 1 of the best scholars ever, he's a Mensch. He treats students like adults (no taking attendance - up to US to keep up), & doesn't teach in a subject-vacuum, bringing in other histories and lit, bridging themes. Remembers us after course done.",False,2008-12-27 19:24:08,3.0,,5.0,False,False,5.0,,5.0,0,2,,377596
800,,5.0,HEROES,"A Harvard luminary. In a world of Professors, of TFs, at last a real Teacher.",False,2006-01-26 02:36:43,3.0,,5.0,False,False,5.0,,,0,0,,377596
801,,4.0,HEROES,No Comments,False,2005-09-06 02:09:44,1.0,,4.0,False,False,4.0,,,1,0,,377596
802,,4.0,HOMER,"I had Nagy for a class in Homeric Greek over 20 years ago. He was not the most organized person, but he was (and is) so effin' brilliant that serious students will be awestruck.",False,2005-08-02 15:07:14,3.0,,5.0,False,False,5.0,,,0,0,,377596
803,,5.0,HERO,The best.  Ouch: his &quot;concepts of the hero&quot; class can make a classics enthusiast out of anyone.,False,2005-06-28 08:00:54,4.0,,5.0,False,False,5.0,,,0,0,,377596
804,,3.0,CLA,No Comments,False,2004-12-06 20:39:09,3.0,,3.0,False,False,3.0,,,1,0,,377596
805,,1.0,ECON101,"A lot of his course is opinion based and horribly incorrect. He misses the mark as a professor, and the quality of the course is far from ideal. Avoid.",False,2016-10-04 08:50:18,3.0,,1.0,True,False,1.0,,5.0,14,12,0.0,627493
806,mandatory,1.0,ECON101,Terrible just terrible,False,2016-05-15 16:21:46,5.0,F,1.0,True,False,1.0,,5.0,9,5,,627493
807,mandatory,1.0,ECON101,Worst teacher. Doesn't explain it and thinks he's so cool because he wrote a book,False,2015-12-17 23:00:33,5.0,F,1.0,True,False,1.0,,5.0,7,22,,627493
808,,3.0,ECON10223,"You wrote a quite clear Intro Econ book, but your test is irrelevant and way too hard. Dont sell those things to other schools' professors because others dont know how to teach, and they keep throwing your HARD tests at us. ",False,2015-04-16 18:56:20,5.0,,1.0,True,False,2.0,,4.0,8,7,,627493
809,,4.0,E101,He is good.,False,2009-01-27 16:40:56,3.0,,3.0,False,False,4.0,,5.0,5,5,,627493
810,,5.0,ECON101,magestically awesome professor,False,2009-01-26 00:40:15,1.0,,5.0,False,False,5.0,,5.0,3,5,,627493
811,,5.0,ECON301,nice,False,2009-01-24 12:55:31,1.0,,4.0,False,False,5.0,,3.0,1,6,,627493
812,,4.0,EC10,No Comments,False,2009-01-23 22:21:39,2.0,,4.0,False,False,4.0,,4.0,2,2,,627493
813,,5.0,ECON311,No Comments,False,2009-01-23 20:06:46,4.0,,3.0,False,False,4.0,,5.0,0,3,,627493
814,,5.0,ECN315,Devoted to his subject and his students despite his meager wage! A born professor! And a looker to boot!,False,2008-09-18 21:11:59,4.0,,5.0,False,False,5.0,,5.0,14,3,,627493
815,,4.0,ECON120,"He is a brilliant man and great professor. While at times the content is a bit beyond comprehension, he brings with it a refreshing sense of relevance.",False,2007-10-29 04:05:27,4.0,,4.0,False,False,4.0,,4.0,1,3,,627493
816,,5.0,EC1011,No Comments,False,2007-01-20 13:11:52,3.0,,5.0,False,False,5.0,,5.0,0,1,,627493
817,,5.0,EC10,Inspiring.,False,2006-05-04 21:43:21,3.0,,5.0,False,False,5.0,,,2,2,,627493
818,mandatory,5.0,IR466,Encourages quality debate in class. Incredibly helpful with guiding readings. Overall a very good professor.,False,2017-11-23 08:13:20,3.0,,5.0,True,False,5.0,Participation matters--Inspirational,5.0,0,0,1.0,567550
819,,1.0,GENOCIDE,This professor was always late for our class (up to 20 or 30 minutes in a one-hour lecture) and his lectures were not coherent. His arrogance permeated every lecture and his knowledge about Africa was dismal. I found his feedback--if he ever provided any--patronizing and useless. ,False,2014-09-29 17:10:43,3.0,,1.0,True,False,1.0,,3.0,0,2,,567550
820,Y,3.0,CRIMESAGTHMTY,"Hard class, sprinting-speed lectures, but helpful prof; very knowledgeable.",False,2013-08-21 12:52:30,5.0,A-,3.0,False,False,3.0,,5.0,0,0,,567550
821,,5.0,GOV1235,"He is tough but brilliant!! He doesn't put up with BS excuses and is straight to the point, but I actually really appreciate this (for a change). I learned so much in his class and found him very helpful outside of class. Top 5 professors of all time.",False,2009-11-13 13:08:20,3.0,,5.0,False,False,5.0,,1.0,0,0,,567550
822,,1.0,GOV1029,"Arrogant and so up himself it is funny. His pretence of knowledge about Africa is embarrassing - he clearly knows very little, yet in his typical arrogance thinks that this isn't spotted by the whole class. I do not understand why Harvard keeps him on.",False,2009-08-15 10:22:25,3.0,,1.0,False,False,1.0,,1.0,0,0,,567550
823,,2.0,GOV102,"always late for class, does not respond to emails",False,2009-02-11 09:29:33,4.0,,1.0,False,False,2.0,,2.0,0,0,,567550
824,,4.0,GOV1235,"Tough professor, but very helpful and, contrary to what other comments said, also accessible. Perhaps he has got better in later years, but he was more than willing to spend time explaining, meeting with students and helping them in class-related and unrelated matters. Top class.",False,2008-01-14 10:44:10,4.0,,5.0,False,False,5.0,,3.0,0,0,,567550
825,,1.0,ALLOFTHEM,No Comments,False,2006-02-08 20:45:29,5.0,,1.0,False,False,1.0,,,0,0,,567550
826,,4.0,GOVERNMENT,"i know prof. meierhenrich has somewhat of a tough reputation, but i've found that if you put in the effort on the work he really is a very nice guy and will take the time to be interested in you and your work.",False,2006-02-02 13:21:19,4.0,,4.0,False,False,4.0,,,0,0,,567550
827,,1.0,GOVT1029,Dreadful and arrogant. Knows nothing about Africa but claims to be an expert. Strange.,False,2006-02-02 08:29:13,1.0,,1.0,False,False,1.0,,,0,0,,567550
828,Y,4.0,GENOCIDE,Couldn't agree with the first comment more!  Brilliant but prickly...,False,2005-12-03 14:34:26,3.0,B,2.0,False,False,3.0,,,0,0,,567550
829,,3.0,GOVT1029,No Comments,False,2005-02-09 14:22:14,5.0,,1.0,False,False,2.0,,,0,0,,567550
830,,4.0,GOVT1029,"Prof. Meierhenrich is absolutely brilliant - a truly outstanding speaker and subject matter expert.  However, students are clearly not a priority for him.  He is extremely unapproachable, difficult to get a hold of, and a tough grader who often berates in class.",False,2005-02-08 18:19:24,4.0,,1.0,False,False,3.0,,,0,0,,567550
831,mandatory,3.0,HIST203,He is good,False,2022-01-11 04:08:24,3.0,,3.0,True,True,3.0,,5.0,0,0,1.0,481783
832,mandatory,1.0,LAW222,"A dishonor for Harvard. No wonder people say that Harvard hires all corrupted presidents from other countries not for the quality of teaching, but for the pure name. Mahuad does not even speak good English and has lots of knowledge gaps.",False,2022-01-09 05:24:15,2.0,,1.0,True,False,1.0,,5.0,0,1,0.0,481783
833,mandatory,1.0,LAW222,"Worst professor I have ever encountered at Harvard. By knowing he is wanted by justice in his country, I simply do not understand how Harvard can keep a man like him. It is a discredit for the institution. He should go back to politics in his country, face justice and stop teaching in Harvard. He does not even have a Ph.D.",False,2020-05-23 12:04:00,1.0,A-,1.0,True,False,1.0,Get ready to read--Graded by few things--Lecture heavy,5.0,0,1,0.0,481783
834,mandatory,5.0,LAW22,BEST PROFESSOR AND BEST PRESIDENT,False,2019-04-04 16:05:55,5.0,,5.0,True,False,5.0,Gives good feedback,5.0,6,0,1.0,481783
835,non mandatory,1.0,LAW101,Can we ask this professor why he left his Country Ecuador as a thief!!!! And now he preach about great things that he did as a president! How disappointed knowing that this individual is in this prestigious university.,False,2018-05-24 17:15:10,5.0,Not sure yet,1.0,False,False,1.0,Skip class? You won't pass.,0.0,4,11,0.0,481783
836,mandatory,1.0,HIST101,Simply.........a bad professor.,False,2017-12-05 16:36:17,1.0,,1.0,True,False,1.0,,5.0,1,13,0.0,481783
837,mandatory,1.0,LAW101,He speaks with confidence of things he does not understand.,False,2017-04-10 22:06:29,5.0,,1.0,True,False,1.0,Tough Grader,5.0,2,18,0.0,481783
838,mandatory,3.0,HIST101,"hard problems, hard solutions",False,2016-06-30 12:08:36,3.0,,3.0,True,False,3.0,,5.0,2,6,1.0,481783
839,mandatory,1.0,HIST203,Very bad.  For a Harvard professor I expected much more.,False,2016-01-26 20:06:54,5.0,,1.0,True,False,1.0,,1.0,4,14,,481783
840,Y,1.0,LAW101,Bad professor.  Does not know the American legal system.,False,2014-06-08 06:52:52,5.0,,1.0,False,False,1.0,,1.0,3,12,,481783
841,Y,5.0,LAW101,A wonderful man with a courageous history. And a great teacher.,False,2014-05-30 13:25:54,4.0,A,5.0,False,False,5.0,,5.0,11,8,,481783
842,,4.0,LAW222,"Great professor.  I wish he would share more of his experiences as president, mayor, and legislator. He has an aura of innate leadership.",False,2009-11-01 08:42:55,3.0,,5.0,False,False,5.0,,4.0,12,4,,481783
843,,1.0,HIST203,HIS IS NOT A GOOD TEACHER,False,2009-03-19 22:50:11,5.0,,1.0,False,False,1.0,,1.0,3,12,,481783
844,mandatory,5.0,CHEME2AB,He is awesome,False,2019-04-15 20:23:39,2.0,A+,5.0,True,False,5.0,Gives good feedback--Skip class? You won't pass.--Group projects,5.0,0,0,1.0,1169470
845,non mandatory,5.0,CHEME2AB,He's amazing! If you put your all into his classes you will be rewarded.  Yes it will be the hardest class of your life but you will not regret a single moment- be sure to take advantage of office hours and ask questions!,False,2016-03-07 18:16:36,4.0,A,5.0,True,False,5.0,,1.0,0,0,,1169470
846,,1.0,PHYSICSE1B,worst professor ever. He does try to be engaging but it became painfully clear by the end of second semester how lazy he was. Both semester he gave absurd finals. one person actually had a panic attack and had to go to the hospital. The final second semester was no better and he didn't bother to upload our exam grades and ignored our emails,False,2015-05-25 09:51:41,5.0,,1.0,True,False,1.0,,1.0,5,2,,1169470
847,non mandatory,5.0,PHYSE1A,This class proves once again that physics is easily learned if you have a good teacher - one who can clearly explain the concepts and understand where students' confusion comes from - and alleviate it with further clarification. Thank you for an awesome experience!! (and he has a great sense of humor too :),False,2014-11-07 21:52:06,4.0,Not sure yet,5.0,True,False,5.0,,2.0,0,0,,1169470
848,,5.0,CHEME2B,He is simply mind blowing. Though attendance are not mandatory but you wouldn't like to miss one of his classes.,False,2013-05-22 16:30:49,4.0,,5.0,False,False,5.0,,2.0,0,0,,1169470
849,,5.0,CHEME2B,He is a very funny and excellent  lecturer.,False,2013-05-22 16:19:03,4.0,,5.0,False,False,5.0,,1.0,0,0,,1169470
850,,4.0,CHME2,"Logan is a very good teacher but he has one major failing- his ""practice exams"" are not representative of the actual exams. You can take his practice exams and do extremely well, but this will give you a false sense of security.",False,2012-11-19 00:17:25,5.0,,2.0,False,False,3.0,,1.0,1,2,,1169470
851,,5.0,CHEME2B,He made learning O-Chem easy! I hope they bring him on as a prof.,False,2010-09-17 11:27:40,3.0,,5.0,False,False,5.0,,1.0,0,0,,1169470
852,,5.0,CHEME2A,"Great teacher.  Clear, fun, and I learned a lot!",False,2010-09-17 11:25:48,3.0,,5.0,False,False,5.0,,1.0,0,0,,1169470
853,,5.0,CHEME2B,"Bloody difficult class, as expected. Fun, manageable, entertaining, stimulating too, which I never expected.",False,2010-05-24 15:55:44,5.0,,5.0,False,False,5.0,,1.0,0,0,,1169470
854,,5.0,CHEME2A,"Not sure why others have been so negative-- classes at harvard are hard, what do you expect&#63; Logan's lectures have been extremely clear and informative, well-organized, and even fun! His class has made me love organic chemistry--who would have thought that could happen&#63; Great job, excellent teaching. Thanks!",False,2009-11-07 12:13:46,3.0,,5.0,False,False,5.0,,2.0,0,0,,1169470
855,,3.0,CHEME2A,Extremely difficult classs made more difficult by the fact that the professor's &quot;practice exams&quot; are nowhere near the level of difficulty of the actual exams. This creates a false sense of preparedness.,False,2009-05-06 15:30:36,5.0,,3.0,False,False,3.0,,1.0,0,0,,1169470
856,,5.0,CHEME2AB,No Comments,False,2008-08-23 12:03:10,4.0,,5.0,False,False,5.0,,2.0,0,0,,1169470
857,non mandatory,5.0,EC1011A,Fantastic class that is worth exactly what you put into it. Do not be afraid of the work!,False,2022-04-01 19:22:14,4.0,A-,5.0,True,False,5.0,Amazing lectures --Hilarious--Lecture heavy,3.0,0,0,1.0,221893
858,,5.0,ECON1011,"I agree with other student fellows. Ed is one of those guys that you either like or don't - nothing in between. He is arrogant, but knows what he is talking about. He knows the subject really well, so he has the right to be like this. If you don't like him, then don't take the class - there are plenty of other options available for you.",False,2011-11-22 20:53:29,3.0,,3.0,False,False,4.0,,1.0,2,0,,221893
859,,4.0,ECON1011,People either love him or hate him. I loved him.,False,2010-04-20 15:35:54,4.0,,4.0,False,False,4.0,,1.0,2,0,,221893
860,,4.0,ECON1011,"Inspiring, way sarcastic (loved it), completely brilliant & HIGHLY demanding but my all-time favorite professor at Harvard.  Really cool guy to hang out with, too.  Go to his Ec1011a lunches and take him to your faculty dinner!",False,2008-12-14 11:02:47,5.0,,4.0,False,False,4.0,,1.0,1,0,,221893
861,,1.0,EC1011,"Arrogant, rude, condescending towards students",False,2007-09-22 19:04:25,4.0,,1.0,False,False,1.0,,1.0,0,2,,221893
862,,1.0,2010A,"extremely mean, scary, and not helpful at all; he doesnt care about students and he admits it! highly intellingent, totally insane, and quite funny on the other hand; i give him 1/5 in teaching (why dont you permit for 0s&#63;) and 5/5 in everything else.",False,2005-11-28 21:47:06,5.0,,1.0,False,False,1.0,,,0,2,,221893
863,,1.0,EC2010A,the worst notes i ever saw.  makes harvard look a****ty place to do micro theory.,False,2005-10-25 00:24:12,3.0,,2.0,False,False,2.0,,,0,2,,221893
864,N,1.0,EC1011A,"Disorganized, rude, and condescending.  His CUE ratings last year were only good because no one who disliked him was still going to class when the forms were handed out.",False,2005-09-13 13:12:55,4.0,A,1.0,False,False,1.0,,,0,2,,221893
865,,2.0,EC1011A,No Comments,False,2004-11-28 20:56:31,4.0,,2.0,False,False,2.0,,,0,1,,221893
866,,5.0,EC1011A,Challenging and extremely inspiring. My favorite professor at college so far.,False,2004-09-02 01:02:44,3.0,,5.0,False,False,5.0,,,0,0,,221893
867,,1.0,EC2010A,No Comments,False,2004-08-12 11:28:55,3.0,,2.0,False,False,2.0,,,0,0,,221893
868,,4.0,EC1011A,The man's just like the Devil. That's what makes him so cool.,False,2004-05-20 10:45:22,3.0,,3.0,False,False,4.0,,,0,0,,221893
869,,2.0,EC1011A,"impression from lecture: so scary and genius and hard. real life: real nice guy, quirky, really dorky, soda addict. don't think he doesn't have the time of day for you, he's not that scary at all.",False,2003-06-14 23:23:49,5.0,,2.0,False,False,2.0,,,1,0,,221893
870,,2.0,NEH2007,"Prof.  Vendler does basic explications de texte and mandates! her own speculative, untested, narcissistic style. An Irish nationalist zealot , her approach often  strips the text of the joy of language, poetry, spiritual food, and loses poetrys wild and lively unpredictability. Yet she is  nice + one learns a lot about early 21st century approach.",False,2016-10-13 16:57:20,4.0,B,2.0,True,True,2.0,,5.0,4,1,0.0,219327
871,,4.0,NEH2007,"The last day of class, she told us, &quot;You are my perpetual advisees. If I can help you, write to me.&quot; That's a perfect Vendler moment: she is genuine, generous, and much warmer than you'd expect someone of her caliber to be. She is also intractable and convinced that her readings are always right. Who can blame her, when so often they are&#63;",False,2007-07-25 22:18:30,4.0,,5.0,False,False,5.0,,5.0,0,1,,219327
872,,5.0,PTRYLYR,absolutely brilliant! The one professor who influenced me the most.,False,2006-12-13 10:32:31,4.0,,5.0,False,False,5.0,,5.0,0,0,,219327
873,,3.0,POETRYPOETS,Her subject is important to her.  He comments are insightful.  She makes the arcane and difficult clear.  Seems to favor women and Irish poets.,False,2006-08-07 16:46:57,1.0,,5.0,False,False,4.0,,,0,0,,219327
874,,3.0,ENGLISH,"Shes alright, really engaging...However i misquoted a Aristotle quote, she laughed in my face and the class and exclaimed. &quot;how did you, get into Harvard&#63;&quot; I was sooo angry.",False,2005-11-12 03:40:08,3.0,,2.0,False,False,3.0,,,1,2,,219327
875,,5.0,ANY,Brilliant. Highly recommended.,False,2005-09-16 15:15:31,5.0,,4.0,False,False,5.0,,,0,0,,219327
876,,5.0,POETRY,She's pretty good.,False,2005-02-17 23:20:55,3.0,,5.0,False,False,5.0,,,0,0,,219327
877,,3.0,POETRY,No Comments,False,2003-11-07 15:33:56,3.0,,3.0,False,False,3.0,,,0,0,,219327
878,,5.0,YEATS,"Extraordinary, brilliant, the quintessence of excellent scholarship in both teaching and research- she is clearly Harvard's crown jewel and the greatest figure in literary studies today!",False,2003-06-24 16:34:52,4.0,,5.0,False,False,5.0,,,0,0,,219327
879,,5.0,ENGPOETRY,"wonderful, amazing, thrilling. this is what Harvard English was supposed to be",False,2003-06-09 11:37:49,4.0,,5.0,False,False,5.0,,,1,0,,219327
880,,5.0,POETRY,The most brilliant scholar on the planet!! Dr. Vendler is an inspiringly scintillating instructor whose depth of analytical perceptivity boggles even the most precipient minds.,False,2003-06-08 19:14:23,5.0,,5.0,False,False,5.0,,,1,0,,219327
881,,5.0,POETRY,No Comments,False,2003-06-05 17:02:05,4.0,,5.0,False,False,5.0,,,0,0,,219327
882,mandatory,1.0,BIOS209,"Dont respond to emails, questions or concerns. Grading criteria is very ambiguous.. Very disappointed",False,2020-10-13 16:40:02,3.0,D,1.0,True,False,1.0,Participation matters--Skip class? You won't pass.--Lecture heavy,0.0,0,0,0.0,1456588
883,,3.0,BIOS129,"Knows a LOT about stem cells, gives very interesting lectures. The exams are impossibly long, and pretty hard. If English is not your first language, you're going to have a hard time.",False,2019-04-01 04:09:43,3.0,A-,3.0,True,True,3.0,,0.0,0,1,1.0,1456588
884,,5.0,BIOS129,"Great Professor. He is an expert in his field and knows how to present the material for students to grasp. Classes are recorded online, so watch when convenient.  No text book. To do well you must watch all class lecture and voluntary section  videos. To get an A know all the material well, I watched all the videos twice.",False,2017-01-24 11:00:08,3.0,,5.0,True,False,5.0,Respected--Amazing lectures--LECTURE HEAVY,0.0,1,5,1.0,1456588
885,mandatory,4.0,WA101,SO HOT! HOT HOT! 3,False,2015-01-26 20:03:42,5.0,D-,1.0,True,False,3.0,,1.0,16,7,,1456588
886,,4.0,BIOS129,"Great teacher, a true inspiration. Because of him, I am be changing my line of research from adypokines to stem cells. Thanks to him, I discovered Nadia Rosenthal, another inspiration for young scientists.",False,2012-07-25 14:26:39,3.0,,5.0,False,False,5.0,,1.0,1,1,,1456588
887,,5.0,BIOS129,Fantastic professor for a really tough class- Stem Cells and Regenerative Biology. I would highly recommend him. He is extremely helpful and always available for office hours and questions after class.,False,2011-01-07 20:00:15,5.0,,5.0,False,False,5.0,,1.0,1,4,,1456588
888,,2.0,BIOE1A,"I'm very disappointed in this class and professor. I feel completely unprepared for biology on the MCAT and for future classes that require a good working knowledge of general biology. Prof seems to put very little effort into prepping lectures/teaching and there was absolutely NO consistency b/t practice materials and exams, or between exams.",False,2010-12-15 22:47:16,3.0,,1.0,False,False,2.0,,5.0,2,1,,1456588
889,,3.0,BIOE1A,"lack of guidance to students, and not very enthusiast about teaching.",False,2010-10-13 22:50:32,3.0,,3.0,False,False,3.0,,3.0,1,2,,1456588
890,,4.0,BIOS129,"he is literally the best and youngest stem cell biologist I have ever met. If you want to learn the stem cell and regenerative biology, don't miss his class!!!",False,2010-06-25 13:59:51,5.0,,5.0,False,False,5.0,,1.0,1,2,,1456588
891,,5.0,E130,He knows everything.,False,2009-11-12 19:25:59,4.0,,5.0,False,False,5.0,,3.0,1,1,,1456588
892,,4.0,ESSCI,Professor Anderson is a great teacher.  His material is interesting.  He is passionate and well versed in the course.,False,2007-07-22 13:30:36,2.0,,5.0,False,False,5.0,,5.0,1,1,,1456588
893,,5.0,SSCIE130,"Great instructor!  Insightful and well rounded, he tends to beautifully ravage the liberal positions of most of his students and faculty.  Nobody is left feeling &quot;out&quot; unless they insist on being illogical.  A classic professor, one that Harvard is all about.",False,2005-12-03 14:19:37,3.0,,5.0,False,False,5.0,,,2,2,,1456588
894,mandatory,5.0,MATHE300,5/5,False,2019-07-01 13:52:36,4.0,A,5.0,True,False,5.0,Gives good feedback--Respected--Clear grading criteria,5.0,0,0,1.0,722525
895,Y,4.0,E302,"Great Class, makes you think and work hard but the result is rewarding. Important calss for any Teachers to take.",False,2014-08-15 15:18:43,4.0,A-,4.0,False,False,4.0,,1.0,0,0,,722525
896,N,5.0,MATHE300,"The course was hard at times, but I learned a lot. It should be mandatory for anyone looking to teach math or elementary school. Course can be take online or in person. Amazing professor, great class",False,2014-03-29 06:05:50,4.0,,5.0,True,True,5.0,,1.0,0,1,,722525
897,,5.0,MATHE302,Inspiring teacher!,False,2012-10-18 15:53:13,1.0,,5.0,False,False,5.0,,1.0,0,0,,722525
898,,5.0,MATHE300,Best teacher ever!,False,2011-11-10 14:39:54,2.0,,5.0,False,False,5.0,,4.0,0,0,,722525
899,,5.0,MATHE302,He's a great teacher! I just loved everything from his class.,False,2008-07-20 23:58:50,2.0,,5.0,False,False,5.0,,4.0,0,0,,722525
900,,5.0,E21,great,False,2008-04-09 08:49:19,2.0,,5.0,False,False,5.0,,5.0,0,0,,722525
901,,5.0,MATH301,you'll learn a lot but your head might feel like it will explode.,False,2008-02-29 22:07:20,5.0,,5.0,False,False,5.0,,2.0,0,1,,722525
902,,5.0,MATH101,Excellent model for teachers and professors everywhere.  By far one of the best lecturers in the Harvard Math Department,False,2008-02-25 23:35:22,2.0,,5.0,False,False,5.0,,3.0,1,0,,722525
903,,5.0,MATH301,No Comments,False,2007-11-07 14:45:40,3.0,,5.0,False,False,5.0,,5.0,0,0,,722525
904,,5.0,HIST012,He's a great professor. Really funny and HAWT.,False,2006-08-24 14:28:24,1.0,,5.0,False,False,5.0,,5.0,0,0,,722525
905,,4.0,MATHEMATICS,No Comments,False,2006-02-04 16:05:37,3.0,,4.0,False,False,4.0,,,1,0,,722525
906,mandatory,5.0,CHEMS1AB,great teacher. very funny and has lots of energy. test were very very challenging,False,2024-08-05 22:21:02,4.0,C+,5.0,True,False,5.0,Tough grader--Hilarious--Lecture heavy,3.0,0,0,1.0,1174380
