index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
671,,4.0,18515,"&quot;My advisor (Alonzo Church) told me I should do computers, but I didn't believe him, so I did math.  Boy was I wrong.  I should've done computers!&quot;  -Hartley Rogers.  Old, but hilarious as hell.",False,2004-10-16 07:39:12,3.0,,4.0,False,False,4.0,,,0,0,,144641
672,,5.0,1802,"Took 18.02 from him 42 years ago, was great then.",False,2004-02-29 19:31:27,3.0,,5.0,False,False,5.0,,,0,0,,144641
673,,5.0,18022,"Hartley Rogers is old and slow, but he is hilarious.",False,2003-12-19 12:54:25,3.0,,5.0,False,False,5.0,,,0,0,,144641
674,,2.0,SABBATICAL,No Comments,False,2003-02-28 17:19:16,1.0,,4.0,False,False,3.0,,,0,0,,144641
675,,1.0,1802,Not a very good class....didn't learn much,False,2003-02-25 05:23:59,4.0,,1.0,False,False,1.0,,,0,0,,144641
676,,3.0,18022,It's worth taking the class just to joke later about him.,False,2003-02-22 12:41:43,2.0,,3.0,False,False,3.0,,,0,0,,144641
677,mandatory,3.0,CHEM503,"Chem 5.03 with him is pretty hard but any Organic Chemistry course is a difficult. The exams are difficult, but is a great Lecturer.",False,2017-03-31 12:14:05,4.0,B+,3.0,True,False,3.0,Tough Grader--Respected--TEST HEAVY,5.0,0,5,1.0,352232
678,N,5.0,CHEM503,Course is good,False,2016-08-19 11:29:42,4.0,,5.0,False,False,5.0,,,0,0,1.0,352232
679,mandatory,3.0,CHEM5112,I took Chem 5.111 Principles of Chemical Science that have Calculus and the Chemistry concepts by Prof. Cummings are not presented very clear. He is very smart but the level of difficulty if you don't study well can be hard. If you're not Major in Chemistry take this in next semester,False,2016-07-26 09:02:52,4.0,A-,3.0,True,False,3.0,,5.0,0,3,0.0,352232
680,N,5.0,5112,"He was wonderful. I loved the lecture he taught 'Principles of Chemical Science' a lot, and it's very inspiring.",False,2014-07-05 05:42:09,1.0,A+,5.0,False,True,5.0,,1.0,0,0,,352232
681,,5.0,CHEM503,"Mr. Cummins is very knowledgeable of what he is teaching, and he has a very crystal clear and attrative voice. Love it!",False,2011-04-14 16:07:01,4.0,,4.0,False,False,5.0,,4.0,0,0,,352232
682,,1.0,CHEM503,"Terrible, terrible teacher. Do NOT take 5.03 from this man. The confusion and lack of learning will never stop.",False,2010-04-04 18:53:13,5.0,,1.0,False,False,1.0,,1.0,0,0,,352232
683,,2.0,CHEM503,Puts little effort into teaching. What is covered in lecture has little to do with what is covered on exams.,False,2008-05-31 01:46:21,2.0,,2.0,False,False,2.0,,5.0,0,1,,352232
684,,3.0,CHEM5112,"Somewhat convoluted lectures, hard to follow his train of thought. Probably too smart to teach an intro level class. WAY too much focus on WHO did what and when vs. the actual chemistry. Has a very monotonous voice. You will want a good TA to explain the more abstract concepts.",False,2007-02-04 00:43:01,5.0,,2.0,False,False,3.0,,4.0,0,1,,352232
685,,1.0,5112,Very unclear about the subject in itself. Knowing about Nobel Prizes don't help you learn what you ought to know.,False,2006-01-15 18:52:21,4.0,,1.0,False,False,1.0,,,0,1,,352232
686,,4.0,5112,He is good at conveying the material to those who pay attention in class,False,2005-12-22 17:16:32,4.0,,3.0,False,False,4.0,,,0,0,,352232
687,,3.0,CHEM,No Comments,False,2005-11-18 08:26:14,5.0,,2.0,False,False,3.0,,,0,0,,352232
688,,2.0,5112,No Comments,False,2005-01-31 10:22:05,4.0,,4.0,False,False,3.0,,,0,0,,352232
689,,5.0,5112,No Comments,False,2004-11-02 01:40:10,3.0,,5.0,False,False,5.0,,,0,0,,352232
690,mandatory,3.0,2001,Amazing,False,2022-05-14 09:38:48,3.0,B,3.0,True,True,3.0,Clear grading criteria--Hilarious--Lecture heavy,3.0,0,0,1.0,231197
691,non mandatory,5.0,MIT201X,Very Clear lectures with good lecture notes for the on-line class,False,2016-07-09 20:13:48,3.0,,5.0,False,True,5.0,,0.0,0,1,1.0,231197
692,non mandatory,5.0,201X,She is by far one of the best professors I've ever had. I was stuck on a few concepts in the class and she was very accessible and helpful outside of class.,False,2016-06-21 09:54:26,3.0,A+,5.0,True,False,5.0,,0.0,0,0,1.0,231197
693,,5.0,201X,"Conceptos muy claros, con la agilidad imprescindible. Especialmente útil para consolidar conocimientos básicos: criterios de signos, tensores, etc.",False,2015-04-09 16:18:56,1.0,,5.0,True,False,5.0,,5.0,2,0,,231197
694,,5.0,201X,excellent course,False,2014-09-23 18:26:06,2.0,,5.0,False,True,5.0,,1.0,2,0,,231197
695,N,5.0,MIT201X,Best thing about her lectures are that anyone can easily understand as they all start from scratch.,False,2014-07-19 06:36:13,1.0,A+,4.0,False,True,5.0,,2.0,0,1,,231197
696,,5.0,201X,Excellent professor! Very clear and informative lectures. She seems to really enjoy the course (elements of structures) and discipline (mechanical engineering) which compels me to be more interested and committed!,False,2014-06-21 18:57:56,3.0,Not_Sure_Yet,5.0,False,True,5.0,,4.0,0,0,,231197
697,,4.0,201X,The presentations were interesting.  The pdf board notes and summary notes were the most useful.,False,2013-08-02 21:34:59,4.0,,4.0,False,True,4.0,,1.0,0,1,,231197
698,,5.0,201X,Very good,False,2013-07-12 04:12:12,1.0,,5.0,False,True,5.0,,3.0,0,1,,231197
699,,5.0,2001,Simona is awesome!  Great lecturer.,False,2006-08-02 11:15:05,3.0,,5.0,False,False,5.0,,,0,1,,231197
700,,1.0,2001BE310,Simona makes no sense...and her drawings on the board are mumbo jumbo. Worst BE class I took at MIT.,False,2005-11-20 09:15:28,4.0,,1.0,False,False,1.0,,,3,0,,231197
701,,5.0,2001,"Very good lecturer, although few did find her to go a little fast.  But you will definately grow to love &quot;THE POTATO!!!&quot;",False,2005-10-21 21:50:20,2.0,,5.0,False,False,5.0,,,0,0,,231197
702,,1.0,ALL,No Comments,False,2003-09-16 11:45:35,5.0,,1.0,False,False,1.0,,,0,0,,231197
703,mandatory,5.0,512,I took general chemistry and organic chemistry with this professor. I would take any class this professor offered. Dr. Taylor could make a class on slicing bread the most organized and profound experience of your professional career. ,False,2025-01-09 01:52:45,3.0,A,5.0,True,False,5.0,Amazing lectures --Clear grading criteria--Gives good feedback,3.0,0,0,1.0,1201822
704,mandatory,5.0,CHEM5111,The best professor for Principles of Chemical Sciences 5.111 at Massachusetts Institute of Technology.,False,2017-03-31 11:00:26,2.0,A+,5.0,True,False,5.0,Respected--Inspirational--Amazing lectures,5.0,0,7,1.0,1201822
705,non mandatory,5.0,CHEM5111,Excellent for Chemistry any course with her at Massachusetts Institute of Technology easy A+ .   Sofía N Smith PE,False,2017-03-30 22:46:16,2.0,A+,5.0,True,False,5.0,Respected--Inspirational--Caring,5.0,0,8,1.0,1201822
706,non mandatory,4.0,CHEM5111,"Chem 5.111 is Principles of Chemical Sciences at Massachusetts Institute of Technology. The class is very interesting. She really cares about your learning chemistry. Is a difficult course but is beautiful connected with other sciences like biology, quantum mechanics, and the chemistry of the universe. Excellent Professor",False,2016-10-23 20:25:05,3.0,,4.0,True,False,4.0,Respected--Inspirational--Caring,5.0,0,0,1.0,1201822
707,,5.0,CHEM5111,she is the best,False,2016-03-23 22:27:45,1.0,A+,5.0,True,False,5.0,,4.0,0,0,,1201822
708,,5.0,512,She actually cares about students,False,2015-05-13 11:18:13,3.0,,5.0,True,False,5.0,,3.0,0,1,,1201822
709,non mandatory,5.0,512,"Dr. Taylor is an incredible teacher. As an instructor, she gets to focus all of her time on teaching, and it shows in her lectures. They were all very clear and well-organized, and therefore very easy to understand. She made me really enjoy organic chemistry.",False,2015-05-07 09:47:23,4.0,A,5.0,True,False,5.0,,1.0,0,0,,1201822
710,,5.0,CHE,this teacher is amazing!! Search for this video on youtube to watch a lecture of hers. (15. Valence bond theory and hybridization) she's really good ,False,2014-12-07 22:13:00,3.0,Not sure yet,5.0,False,False,5.0,,3.0,0,0,,1201822
711,,5.0,CHEM5111,"she is hot, and good",False,2011-02-03 02:01:46,1.0,,5.0,False,False,5.0,,5.0,0,2,,1201822
712,,5.0,CHEM5111,She is awesome. Her style of teaching is very good and easy to understand. The quality of teaching is excellent. Thanks a lot for such a nice effort.,False,2010-04-30 07:55:28,1.0,,5.0,False,False,5.0,,5.0,0,0,,1201822
713,,3.0,CHEM111,"She is OBSESSED with vitamin B12. She also just gives us cheap methods to find the information we're expected to know for the course, but doesn't impart any understanding at ALL.",False,2009-12-03 15:40:18,4.0,,2.0,False,False,3.0,,1.0,0,0,,1201822
714,,5.0,CHEM5111,Her lectures are very easy to understand. The notes she hands out are extremely helpful for p-sets and exams.,False,2009-01-10 22:19:06,3.0,,3.0,False,False,4.0,,2.0,0,0,,1201822
715,,5.0,CHEM5111,"Dr. Taylor is wonderful.  Her lecture notes were organized and understandable, and she is incredibly nice.",False,2008-11-10 21:28:49,3.0,,4.0,False,False,5.0,,3.0,0,0,,1201822
716,mandatory,3.0,PSYCH90O,Psych 9.00 Fundamentals of Psychology at Massachussetts Institute of Technology with Prof. Jeremy Wolfe is a Good experience. You have to prepared to read and The Exams are not so Hard. He is Well Know in Course 9 Brain and Cognitive Sciences Department.,False,2016-04-18 11:21:02,3.0,A-,4.0,True,False,4.0,,3.0,0,2,,433652
717,mandatory,3.0,PSYCH101,Psych 101 Intro to Psychology at Massachussetts Institute of Technology is amazing with Prof. Jeremy Wolfe really understand The Biology of The Brain. he is a great teacher you learn a lot.,False,2016-04-15 10:38:28,4.0,A+,4.0,True,False,4.0,,3.0,2,0,,433652
718,,5.0,INTRO PSYCH,MIT Open Courseware - superbly engaging and fun even on headphone! ,False,2015-10-26 06:07:58,2.0,,4.0,False,True,5.0,,4.0,0,0,,433652
719,,5.0,PSYCH101,"Took his course through iTunesU- very, very good lecturer! Though I cannot say anything about the ease of his exams, he made lectures supremely interesting and easy to follow/ understand.",False,2013-01-08 23:05:43,1.0,,5.0,False,False,5.0,,1.0,0,0,,433652
720,,3.0,PSYCH101,No Comments,False,2006-09-20 12:47:10,3.0,,3.0,False,False,3.0,,1.0,0,0,,433652
721,,5.0,900,Funny Jewish guy. He got me a job at a Harvard sleep research lab...can't complain much.,False,2005-10-17 01:38:36,1.0,,5.0,False,False,5.0,,,0,0,,433652
722,,5.0,900,Wonderful lecturer!,False,2005-04-20 10:24:00,2.0,,5.0,False,False,5.0,,,0,0,,433652
723,Y,2.0,900,"very boring class if u already know a decent bit about psychology...in addition, he rambles on about stuff he likes and his lectures are not very focused...",False,2005-01-04 20:19:58,3.0,B+,3.0,False,False,3.0,,,0,0,,433652
724,,5.0,900,No Comments,False,2004-12-30 16:04:59,3.0,,5.0,False,False,5.0,,,0,0,,433652
725,Y,5.0,900,Good professor. Very entertaining and knowledgable,False,2004-12-24 18:14:32,3.0,B,4.0,False,False,5.0,,,0,0,,433652
726,,4.0,INTROPSYCH,professor wolfe is awesome. his midterm and final are a story that you need to psychoanalyze using whatever you learned with the class. i definitely recommend taking intro psych with him if you are interested in the material. he's a great professor.,False,2004-12-01 17:29:25,2.0,,5.0,False,False,5.0,,,0,0,,433652
727,,5.0,900,"Awesome teacher. Cracks funny jokes in class, and teaches as if he's having a conversation instead of lecturing.",False,2004-07-14 19:26:49,3.0,,5.0,False,False,5.0,,,0,0,,433652
728,non mandatory,5.0,805,"I really enjoyed his lectures
",False,2024-08-31 16:58:41,3.0,,5.0,False,True,5.0,Amazing lectures --Inspirational,3.0,0,0,1.0,562630
729,mandatory,5.0,805,The ideal teacher. All lectures were concise and exceptionally clear. The homework provoked reflection and a deeper understanding of course material. One of the best physics classes I have taken. ,False,2023-02-05 23:55:37,4.0,A,5.0,True,True,5.0,Amazing lectures --Inspirational--Caring,3.0,0,1,1.0,562630
730,,5.0,805,"He is amazing! The class is hard, though, and his accent can be tough to decipher.",False,2020-08-20 15:03:45,4.0,B+,5.0,True,False,5.0,Respected--Accessible outside class--Inspirational,0.0,0,0,1.0,562630
731,,5.0,805X,The accent was the second hardest part. Great teacher.,False,2020-06-24 01:05:50,4.0,,5.0,False,True,5.0,Respected--Amazing lectures--Lecture heavy,5.0,0,0,1.0,562630
732,non mandatory,5.0,805X,He inspired me to take physics again!,False,2019-06-26 08:07:14,2.0,,5.0,True,True,5.0,Inspirational--Hilarious--Amazing lectures,0.0,0,0,1.0,562630
733,non mandatory,5.0,805X,The perfect physics professor. A rather unique blend of knowledge with occasional jokes making the session worth its while. His lectures are lucid and should be suffice if you really pay attention. Heck he makes Quantum Mechanics look easy.,False,2018-07-08 09:19:58,3.0,,5.0,False,False,5.0,Inspirational--Hilarious--Amazing lectures,0.0,0,3,1.0,562630
734,,5.0,805X,Barton has raised the pedagogy bar to levels I never knew existed in academia.  He is by far the best professor I have ever had.,False,2015-05-06 13:04:36,4.0,Audit/No Grade,5.0,False,True,5.0,,2.0,0,5,,562630
735,,5.0,805,"You can revamp 8.05 ten more times, but I WILL STILL LOVE YOU BARTY! Super clear and organized explanations that will make you believe physics is easy (although the tests may change your mind :) )",False,2014-03-24 16:51:00,4.0,,5.0,False,False,5.0,,2.0,1,4,,562630
736,,5.0,AB,I LOVE YOU ZWIE-BIZZLE!!!,False,2011-10-25 13:30:24,3.0,,5.0,False,False,5.0,,2.0,1,0,,562630
737,,4.0,PHYR,best physics prof ever!,False,2008-02-23 17:26:51,2.0,,5.0,False,False,5.0,,3.0,1,1,,562630
738,,5.0,2008,i love barty!,False,2005-08-30 17:39:36,2.0,,5.0,False,False,5.0,,,0,0,,562630
739,,5.0,8251,"best physics teacher ever, best accent ever.",False,2005-01-27 23:38:57,4.0,,5.0,False,False,5.0,,,0,1,,562630
740,mandatory,5.0,802T,"Belcher cares and wants to help you succeed, but you have to try and stick with the subject.",False,2022-02-12 03:36:28,4.0,B,5.0,True,False,5.0,Gives good feedback--Accessible outside class--Get ready to read,5.0,0,0,1.0,398125
741,mandatory,3.0,802T,Prof. John Belcher is one of the Professors from Physics that Challenge you . He is a genius physicist but you need to spend to many hours in their class . Sof&iacute;a,False,2018-05-05 19:26:54,4.0,B+,3.0,True,False,3.0,Tough Grader--TEST HEAVY,5.0,1,2,1.0,398125
742,mandatory,5.0,8.02TEAL,"I don't know why there's so much hate, but Prof. Belcher is PHENOMENAL. I wasn't in his class, but I did go to Office Hours and asked him questions outside of class. He's a VERY KIND, CARING professor who actually DO want you to do well and is willing to accommodate any extenuating circumstances. A terrific human being and teacher.",False,2018-01-23 22:30:15,3.0,B+,5.0,True,False,5.0,Respected--Inspirational--Caring,5.0,1,0,1.0,398125
743,non mandatory,3.0,802T,John Belcher is one of the Greatest  Professor of Physics at Massachusetts Institute of Technology.  You come to MIT to be challenge . So many students cry because he failed me . He don't failed you. You failed yourself. If you're not ready for MIT go to University of Puerto Rico Mayagüez.,False,2017-04-19 17:19:03,3.0,A+,3.0,True,False,3.0,Tough Grader--Respected--Get ready to read,5.0,0,4,1.0,398125
744,mandatory,3.0,PHYS802,If you love Physics he will challenge you .  So many students don't like him because no extra credit. He is a very brilliant professor and if you study superb hard you can earn a good grade.  For Physics and Nuclear Science and Engineering majors he provided a very strong background in Physics. I like its class,False,2017-03-31 12:35:42,4.0,A-,3.0,True,False,3.0,Tough Grader--GRADED BY FEW THINGS--LECTURE HEAVY,0.0,0,5,0.0,398125
745,,1.0,802,"I was .4 points from passing, and he failed me.",False,2006-07-31 17:09:38,5.0,,1.0,False,False,1.0,,,1,1,,398125
746,,3.0,802T,His lectures could be better but he's really helpful if you go to him for help outside of class. He'll spend a lot of his time figuring out what you don't understand and clarifying.,False,2006-04-27 18:51:42,3.0,,4.0,False,False,4.0,,,0,0,,398125
747,,5.0,802,"I thought he was great.  Helpful, nice, really cares about teaching and helping you to learn.  If people complain it's because they didn't want to take physics in the first place.  Given that it's a requirement, you should do your best to get him.",False,2005-09-29 19:16:13,3.0,,5.0,False,False,5.0,,,0,1,,398125
748,,2.0,802,ugh...teal,False,2005-05-05 23:34:19,4.0,,3.0,False,False,3.0,,,0,0,,398125
749,,3.0,802T,A nice guy! Liked his voice. The class is just so easy that I taught at times that he is just making it so easy.,False,2004-12-21 16:27:25,1.0,,3.0,False,False,3.0,,,0,0,,398125
750,,1.0,802T,"Belcher rambles and is totally unhelpful.  He's nice, but that doesn't mean much when you don't know jack about E&M.",False,2004-06-29 13:58:39,3.0,,2.0,False,False,2.0,,,0,0,,398125
751,,2.0,802T,Really old.  He kind of wanders through his points and his speech.  The class is two hours a day of bad.,False,2004-04-29 15:04:01,3.0,,3.0,False,False,3.0,,,0,0,,398125
752,mandatory,4.0,ORGO512,CHem 5.13 Organic Chemistry was a extraordinary experience with Prof. Berkowski. She is extremely excellent teacher . You must have to do the work but she explains extremely well .,False,2018-05-05 19:35:23,2.0,A+,4.0,True,False,4.0,Inspirational--Amazing lectures,5.0,0,1,1.0,774737
753,,5.0,ORGOORGO,BEST PROF AT THE INSTITUTE EVER,False,2008-03-03 00:05:31,3.0,,5.0,False,False,5.0,,3.0,1,0,,774737
754,,4.0,ORGO512,She explains things clearly and gives great reviews.  very enthusiastic!,False,2006-09-12 23:15:51,3.0,,5.0,False,False,5.0,,2.0,1,0,,774737
755,,1.0,512,Totally unfair grader - not helpful or understandind at all,False,2006-06-06 22:10:43,4.0,,1.0,False,False,1.0,,,2,0,,774737
756,,5.0,512,Dr Berkowski is WONDERFUL.  She has the cutest &quot;When I was in grad school...&quot; stories :),False,2006-05-22 00:34:29,1.0,,5.0,False,False,5.0,,,1,0,,774737
757,,5.0,512,She is Amazing!!!,False,2006-04-25 02:11:15,3.0,,5.0,False,False,5.0,,,0,0,,774737
758,,5.0,512,She's smokin'.  And I guess she's good as a prof too.,False,2006-03-13 21:49:16,3.0,,5.0,False,False,5.0,,,0,0,,774737
759,,5.0,512,She is down to earth and very enthusiastic.,False,2006-03-08 03:24:27,3.0,,5.0,False,False,5.0,,,0,0,,774737
760,,5.0,512,No Comments,False,2006-01-06 23:03:27,3.0,,4.0,False,False,5.0,,,0,0,,774737
761,,4.0,512,best class i ever took at the tute....,False,2005-12-23 06:58:38,4.0,,4.0,False,False,4.0,,,0,0,,774737
762,,1.0,512,Lied to me. Was unfair in final course grade. I feel cheated.,False,2005-12-14 14:05:45,5.0,,1.0,False,False,1.0,,,0,0,,774737
763,,4.0,MATH1802,Hilarious and enthusiastic.,False,2011-01-14 23:27:46,1.0,,4.0,False,False,4.0,,5.0,0,0,,275416
764,,4.0,MATH023,Benney's the man.,False,2006-12-01 16:44:34,1.0,,5.0,False,False,5.0,,4.0,0,0,,275416
765,,4.0,MATH023,really good,False,2006-09-21 03:06:24,3.0,,4.0,False,False,4.0,,3.0,0,0,,275416
766,,3.0,18023,"A hilarious guy.  He'll make you laugh really hard, but if you don't like his approach you're stuck because he's the lecturer, the textbook author and he leads all the recitations.",False,2005-10-09 16:09:37,3.0,,3.0,False,False,3.0,,,0,1,,275416
767,,3.0,18023,"Benney is pretty easy, but it's really hard to manage everything if you don't have someone else explain some of the concepts to you, because he most certainly won't.  But how can you turn down a math class with only 4 P-Sets and no final&#63;&#63;&#63;",False,2005-10-03 12:28:06,2.0,,3.0,False,False,3.0,,,0,0,,275416
768,,4.0,18024,This Animal... Benney has got to be the funniest professor at MIT. And his class is really good.,False,2005-09-13 20:26:03,2.0,,5.0,False,False,5.0,,,1,0,,275416
769,,3.0,18023,"he says the funniest things. his class is also the easiest of the 18.02 options. (but the book isn't always clear, nor is he...)",False,2005-02-03 19:06:36,1.0,,2.0,False,False,3.0,,,0,0,,275416
770,,3.0,18023,"hilarious guy. he will say a series of very notable, funny quotes.",False,2005-01-03 13:20:01,2.0,,5.0,False,False,4.0,,,0,0,,275416
771,,4.0,18023,Benney's Multivariable Calculus class is the best MV Calc class at MIT. I'd recommend it to any incoming freshman.,False,2003-12-06 20:59:20,1.0,,4.0,False,False,4.0,,,0,0,,275416
772,,5.0,18023,DJ Benney rocks the house yo.,False,2003-11-23 14:31:48,1.0,,5.0,False,False,5.0,,,0,0,,275416
773,,5.0,18023,"Awesome Professor, hillarious and clear about his topic (He wrote the book too)",False,2003-11-04 15:43:06,2.0,,5.0,False,False,5.0,,,0,0,,275416
774,non mandatory,4.0,8.03,"I had him as recitation instructor for 8.03 and 8.05. He's a great guy, but while I understood the lectures, recitations made me more confused. Must be the Nobel",False,2021-01-15 18:12:23,4.0,,4.0,True,False,4.0,Respected,0.0,0,0,1.0,87635
775,mandatory,4.0,PHYS801,Professor Wolfgang Ketterle Nobel Prize Winner in 2001 is an excellent lecturer. He makes you thing a lot on the exams . He covered all the material for the class and make an excellent use of Massachusetts Institute of Technology High End Technology,False,2017-04-20 07:12:21,4.0,A,4.0,True,False,4.0,Respected--Inspirational--Amazing lectures,0.0,0,1,1.0,87635
776,mandatory,5.0,8012TA,The best professor of physics super smart and enjoyable lectures,False,2017-03-31 10:41:14,4.0,A+,5.0,True,False,5.0,Respected--Inspirational--Amazing lectures,5.0,0,6,1.0,87635
777,N,5.0,8033,So brilliant it's fun just to watch him think :),False,2013-10-31 12:29:37,4.0,A,5.0,False,False,5.0,,3.0,0,0,,87635
778,Y,4.0,8012,Amazing guy. Inspiring.,False,2013-09-17 21:34:53,4.0,Drop/Withdrawal,5.0,False,False,5.0,,2.0,0,0,,87635
779,,2.0,PHYS801,He has an accent that's hard to tell. It's not really his fault though-TEAL sucks.,False,2007-12-21 22:01:25,4.0,,2.0,False,False,2.0,,3.0,1,0,,87635
780,,4.0,894,ITS WOLFGANG,False,2006-03-03 14:09:26,2.0,,4.0,False,False,4.0,,,0,0,,87635
781,,4.0,8012TA,He knows his stuff.  Really likes this stuff.  Kind and helpful. :),False,2005-12-02 14:46:57,2.0,,5.0,False,False,5.0,,,0,0,,87635
782,,5.0,803,No Comments,False,2005-06-02 02:18:20,3.0,,5.0,False,False,5.0,,,0,0,,87635
783,,4.0,803,No Comments,False,2004-12-27 01:49:17,4.0,,5.0,False,False,5.0,,,0,0,,87635
784,,5.0,8012,trust my ekvations...,False,2002-11-25 12:12:35,4.0,,5.0,False,False,5.0,,,0,0,,87635
785,non mandatory,5.0,CRYPT101,Great Prof!,False,2019-01-17 01:02:17,4.0,,5.0,True,False,5.0,Respected--Inspirational--Amazing lectures,5.0,0,0,1.0,121145
786,,5.0,CS69,competent and enthusiastic,False,2009-05-13 00:52:36,1.0,,5.0,False,False,5.0,,5.0,0,0,,121145
787,,5.0,CRYPT101,BEST PROFESSOR I EVER HAD,False,2006-12-10 17:42:57,4.0,,4.0,False,False,5.0,,3.0,0,0,,121145
788,,4.0,CRYPTO,No Comments,False,2006-05-09 22:34:58,5.0,,5.0,False,False,5.0,,,0,0,,121145
789,,5.0,CRYPTO,Dr. Shafi is a great teacher.  She knows cryptography hands down.  Would highly recommed taking her class.  She was willing to assist on any questions I had for her. A++ teacher.,False,2005-09-13 08:20:39,5.0,,5.0,False,False,5.0,,,0,0,,121145
790,,2.0,641,"Is it just me, or does she remind you of that girl who talks really really fast in &quot;Real Genius&quot; (the one with Val Kilmer.)  One time, Prof. Goldwasser was lecturing from the notes from some other professor and finished in half the time because she talks so fast.",False,2005-06-02 02:12:08,3.0,,2.0,False,False,2.0,,,1,0,,121145
791,,5.0,6046,TOTALLY HOT,False,2005-04-07 15:34:26,5.0,,4.0,False,False,5.0,,,0,0,,121145
792,,1.0,6046,"Be very very scared.  She's the one coming up with the encryption algorithms that protect your data, yet in her class, she gives the sense that she doesn't even know basic math.  She was so confused that she helped people &quot;unlearn&quot; the material.",False,2004-10-16 07:32:17,2.0,,1.0,False,False,1.0,,,2,0,,121145
793,,3.0,6046,No Comments,False,2004-10-14 22:28:02,3.0,,3.0,False,False,3.0,,,0,0,,121145
794,,1.0,6046,No Comments,False,2003-09-30 01:03:51,3.0,,1.0,False,False,1.0,,,0,0,,121145
795,,1.0,6046,No Comments,False,2003-07-18 21:41:28,5.0,,1.0,False,False,1.0,,,0,0,,121145
796,non mandatory,5.0,ENG101,He's a great teacher,False,2021-06-01 10:58:23,3.0,A-,5.0,False,False,5.0,,5.0,0,0,1.0,121150
797,mandatory,5.0,ENG101,Amazing teacher,False,2021-06-01 10:57:03,3.0,A-,5.0,False,True,5.0,,5.0,0,0,1.0,121150
798,mandatory,5.0,BE430,"Professor Alan Grodzinsky is an excellent Professor of Biological Engineering and Mechanical Engineering at Massachusetts Institute of Technology. He put a lot of works but the course is very interesting. Cellular, Mechanics and Thermodynamics put your best efforts if you want to learn . The human body is Biochemical Reactor . Thermo means Heat.",False,2017-04-20 07:19:49,4.0,A+,5.0,True,False,5.0,Tough Grader--Respected--LOTS OF HOMEWORK,5.0,0,0,1.0,121150
799,mandatory,4.0,BE410,Alan Grodzinsky the wonder Professor for Biological Engineering Courses . He explains extremely well especially Thermodynamics in Biological Engineering.,False,2017-03-31 12:29:09,4.0,B+,4.0,True,False,4.0,Tough Grader--Respected--TEST HEAVY,5.0,0,7,1.0,121150
800,N,5.0,20310,Amazing professor,False,2014-06-17 15:59:05,4.0,,5.0,False,False,5.0,,3.0,0,3,,121150
801,,4.0,ME795,Lively professor :) Fully loaded course though :(,False,2011-11-30 19:58:40,3.0,,4.0,False,False,4.0,,5.0,0,0,,121150
802,,1.0,ENG101,Terrible.  Has a pure hatred for all students.,False,2010-07-09 16:15:10,5.0,,1.0,False,False,1.0,,1.0,2,0,,121150
803,,5.0,BE410,Very good in class,False,2009-03-02 22:07:50,2.0,,4.0,False,False,5.0,,5.0,3,1,,121150
804,,5.0,BE430,"quintessential nice guy, but the material is a bit too much for one course",False,2007-01-12 15:18:49,3.0,,5.0,False,False,5.0,,4.0,3,0,,121150
805,,5.0,ADVISING,No Comments,False,2003-03-29 22:05:46,3.0,,5.0,False,False,5.0,,,0,0,,121150
806,,5.0,6561,No Comments,False,2003-02-18 22:07:08,3.0,,5.0,False,False,5.0,,,1,0,,121150
807,,5.0,1010,"Amazing
",False,2024-03-05 14:13:37,2.0,A,5.0,False,True,5.0,,,0,0,1.0,21108
808,,5.0,ENG1010,"funny,very helpful and interesting",False,2009-07-15 21:17:08,4.0,,5.0,False,False,5.0,,3.0,0,0,,21108
809,,3.0,A1010,"Professor Sawin is the most ill-mannered person in the Department of Chemical Engineering, and possibly in the whole Institute. He is extremely unhelpful and it can take him months to return an email if he doesn't like you for whatever reason he may have.",False,2008-08-28 11:52:40,3.0,,2.0,False,False,3.0,,4.0,1,0,,21108
810,,3.0,1010,not a bad lecturer...not a bad guy...engaging lectures....,False,2005-12-23 07:05:32,4.0,,3.0,False,False,3.0,,,0,0,,21108
811,,4.0,1010,very helpful and accessible outside of class,False,2005-04-23 11:41:56,2.0,,5.0,False,False,5.0,,,0,0,,21108
812,,5.0,ENG101,No Comments,False,2004-12-18 14:37:09,5.0,,5.0,False,False,5.0,,,0,0,,21108
813,,3.0,ENG401,"Very nice,tried to engage the students, good sense of humor, and totally HOT.",False,2004-10-29 11:06:09,5.0,,5.0,False,False,4.0,,,2,0,,21108
814,,5.0,10493,Very engaging and helpful. Really great notes! He is the BEST!,False,2003-02-19 19:15:34,4.0,,5.0,False,False,5.0,,,0,0,,21108
815,,2.0,10213,makes fun of students.,False,2002-10-12 17:08:46,4.0,,1.0,False,False,2.0,,,0,0,,21108
816,,4.0,IAPICE,"funny guy, is very clear and helpful, seems nice and loves to tell stories",False,2001-12-04 19:36:28,2.0,,4.0,False,False,4.0,,,0,0,,21108
817,mandatory,3.0,MATH384,Great professor,False,2023-06-18 20:32:29,4.0,A-,3.0,True,False,3.0,Participation matters--EXTRA CREDIT--Test heavy,3.0,0,0,1.0,342455
818,mandatory,4.0,1801A1802A,Excellent Professor for Mathematics courses .   He is a great lecturer. I like the courses.,False,2017-03-31 12:18:33,4.0,A-,4.0,True,False,4.0,Respected--Inspirational--Amazing lectures,5.0,0,6,1.0,342455
